FIPS,2010_RR_Level,2010_RR_Score,2011_RR_Level,2011_RR_Score,2012_RR_Level,2012_RR_Score,2013_RR_Level,2013_RR_Score,2014_RR_Level,2014_RR_Score,2015_RR_Level,2015_RR_Score,2016_RR_Level,2016_RR_Score,2017_RR_Level,2017_RR_Score,2018_RR_Level,2018_RR_Score,2019_RR_Level,2019_RR_Score,2020_RR_Level,2020_RR_Score,2021_RR_Level,2021_RR_Score,2022_RR_Level,2022_RR_Score
18041,17,2.5762577219316936,16,2.196774036913289,5,0.7705879423632879,15,1.9326448759291726,19,4.251864845823229,19,4.084622910589658,19,4.119549543538669,19,4.14028448800983,19,3.9052704251408734,19,3.915575127368646,19,3.8531575033903387,19,3.6012632937984215,17,2.0582804980245153
18043,15,1.9827981140987774,14,1.7730526571222145,15,1.9703296567532695,16,2.1495268717286993,16,2.1367267915971824,14,1.7190227172932657,16,2.0931365585036814,17,2.375673028717926,15,1.8777628483185316,19,3.915575127368646,16,1.9333351585198788,16,1.8643650434332208,17,2.0582804980245153
18045,10,1.204634621673818,12,1.4691801149074413,0,0.018570728685906528,12,1.4876455992998188,4,0.627075699077742,5,0.7458730706241049,12,1.4187616804490204,11,1.2980083530424253,10,1.2251138444798586,11,1.3010748505227536,9,1.021907604073415,7,0.8409242406104049,9,1.0366042714764752
18047,16,2.236723817724756,16,2.196774036913289,14,1.7974790042515651,16,2.1495268717286993,18,2.862592274915409,18,2.7753364317192775,19,4.119549543538669,19,4.14028448800983,19,3.9052704251408734,19,3.915575127368646,16,1.9333351585198788,15,1.679316847839859,16,1.8456508017688205
18049,16,2.236723817724756,17,2.51672568733716,8,1.0596169336828083,16,2.1495268717286993,12,1.4382573521915099,17,2.370905224794936,11,1.2975297887439197,17,2.375673028717926,15,1.8777628483185316,15,1.8551849427317613,13,1.4489807449615386,13,1.3996057930523857,15,1.675536972399825
18051,6,0.7982986983529728,10,1.2345162179466844,5,0.7705879423632879,5,0.782178794459674,7,0.9116922854456571,7,0.9265837234957506,0,0.016777603503146644,7,0.9058566813968447,2,0.43151138994265653,4,0.6308312644548825,9,1.021907604073415,8,0.9198701884777646,5,0.7163078556641818
18053,15,1.9827981140987774,17,2.51672568733716,19,4.584643942576166,18,2.8236353169956345,12,1.4382573521915099,19,4.084622910589658,15,1.8787559771593296,18,2.7953311548801523,17,2.392813634037729,11,1.3010748505227536,17,2.2150983161105877,19,3.6012632937984215,18,2.411026396793283
18055,18,3.0932091645872943,7,0.9246582553894327,16,2.200782500027818,10,1.2640861192696689,12,1.4382573521915099,9,1.1224526108154955,9,1.0846585688796506,13,1.540288309959917,12,1.4514396801453566,12,1.4115259618073581,8,0.9342843564300088,11,1.1920422786894092,9,1.0366042714764752
18057,8,0.9936859205593902,5,0.7377261890866513,5,0.7705879423632879,3,0.589837419453781,6,0.8146026089378253,6,0.8365887937034177,6,0.8046021087523765,8,0.9953630680580864,6,0.838280139636165,5,0.7259547936682846,4,0.5965621807007077,3,0.5158226158807707,3,0.5496539616399493
18059,12,1.455244522083391,15,1.9600901885195796,16,2.200782500027818,14,1.7652739080902564,17,2.4370396715751426,17,2.370905224794936,9,1.0846585688796506,9,1.0832047907293716,14,1.7204405598919597,8,0.9958350375184848,12,1.325692765895781,10,1.09567412278372,8,0.9520065418794605
18061,14,1.7737282469230873,9,1.1253138245473644,17,2.502655068980339,15,1.9326448759291726,15,1.9139364907726268,11,1.325737654776546,18,2.828092233453894,16,2.086934024373544,15,1.8777628483185316,17,2.338528695837419,16,1.9333351585198788,14,1.532064396905438,16,1.8456508017688205
18063,8,0.9936859205593902,10,1.2345162179466844,9,1.1559880165126384,12,1.4876455992998188,10,1.2051016936043577,4,0.6501897346306091,10,1.1885305415361134,11,1.2980083530424253,8,1.0193789162732798,8,0.9958350375184848,12,1.325692765895781,9,1.0104957190554287,5,0.7163078556641818
18065,18,3.0932091645872943,16,2.196774036913289,14,1.7974790042515651,18,2.8236353169956345,16,2.1367267915971824,17,2.370905224794936,18,2.828092233453894,12,1.4198920226412897,18,2.792353677643617,12,1.4115259618073581,18,2.6236062443515085,11,1.1920422786894092,9,1.0366042714764752
18067,18,3.0932091645872943,17,2.51672568733716,17,2.502655068980339,18,2.8236353169956345,15,1.9139364907726268,18,2.7753364317192775,11,1.2975297887439197,18,2.7953311548801523,16,2.1069288217543884,17,2.338528695837419,17,2.2150983161105877,16,1.8643650434332208,16,1.8456508017688205
18069,16,2.236723817724756,14,1.7730526571222145,16,2.200782500027818,16,2.1495268717286993,11,1.3180770283715952,17,2.370905224794936,14,1.7030537187838724,17,2.375673028717926,16,2.1069288217543884,15,1.8551849427317613,13,1.4489807449615386,17,2.1025447651931035,11,1.2119290445383073
18071,17,2.5762577219316936,17,2.51672568733716,17,2.502655068980339,16,2.1495268717286993,18,2.862592274915409,16,2.0898994923187484,14,1.7030537187838724,18,2.7953311548801523,18,2.792353677643617,12,1.4115259618073581,17,2.2150983161105877,15,1.679316847839859,14,1.5398917903353784
18073,9,1.098056035650484,12,1.4691801149074413,7,0.9608102220120459,12,1.4876455992998188,12,1.4382573521915099,10,1.2209038635921285,13,1.5398762849976937,15,1.8719572322132472,12,1.4514396801453566,13,1.540023514510704,15,1.7481961168591398,13,1.3996057930523857,15,1.675536972399825
18075,14,1.7737282469230873,14,1.7730526571222145,15,1.9703296567532695,15,1.9326448759291726,16,2.1367267915971824,18,2.7753364317192775,17,2.376759787415028,19,4.14028448800983,19,3.9052704251408734,14,1.69135175877525,16,1.9333351585198788,18,2.4751172942995345,15,1.675536972399825
18077,14,1.7737282469230873,17,2.51672568733716,19,4.584643942576166,16,2.1495268717286993,17,2.4370396715751426,17,2.370905224794936,19,4.119549543538669,18,2.7953311548801523,18,2.792353677643617,17,2.338528695837419,18,2.6236062443515085,13,1.3996057930523857,10,1.1172563484277973
18079,16,2.236723817724756,18,3.018253689877933,19,4.584643942576166,16,2.1495268717286993,16,2.1367267915971824,16,2.0898994923187484,18,2.828092233453894,18,2.7953311548801523,18,2.792353677643617,18,2.742281980673789,18,2.6236062443515085,15,1.679316847839859,19,3.5099392239800475
18081,13,1.5946675643651265,11,1.3371515868584367,12,1.4984612024674966,13,1.6138118432224315,12,1.4382573521915099,11,1.325737654776546,14,1.7030537187838724,12,1.4198920226412897,12,1.4514396801453566,10,1.190639457178915,15,1.7481961168591398,12,1.2940922678049405,12,1.30116295304044
18083,7,0.8930217743150367,5,0.7377261890866513,8,1.0596169336828083,2,0.4777349942801136,7,0.9116922854456571,7,0.9265837234957506,3,0.5209770842046291,8,0.9953630680580864,2,0.43151138994265653,5,0.7259547936682846,9,1.021907604073415,10,1.09567412278372,3,0.5496539616399493
18085,15,1.9827981140987774,15,1.9600901885195796,11,1.3776616104208703,14,1.7652739080902564,11,1.3180770283715952,16,2.0898994923187484,8,0.9897995123462122,13,1.540288309959917,8,1.0193789162732798,7,0.908728153137958,5,0.6828499567714098,9,1.0104957190554287,8,0.9520065418794605
18087,11,1.3282791913791232,0,0.01619895288624179,0,0.018570728685906528,11,1.3674289460989972,11,1.3180770283715952,11,1.325737654776546,12,1.4187616804490204,13,1.540288309959917,6,0.838280139636165,0,0.019680137210545585,9,1.021907604073415,10,1.09567412278372,7,0.8741379762426298
18089,2,0.40714210394347156,2,0.4352106933562703,4,0.6732415745426011,8,1.0627800158046383,7,0.9116922854456571,9,1.1224526108154955,13,1.5398762849976937,16,2.086934024373544,15,1.8777628483185316,16,2.0666907839539466,14,1.5810451153294245,15,1.679316847839859,13,1.4142583518249054
18091,10,1.204634621673818,16,2.196774036913289,13,1.6367733310235348,12,1.4876455992998188,13,1.5742032183366177,9,1.1224526108154955,14,1.7030537187838724,14,1.6905399873573463,11,1.3311429252961906,14,1.69135175877525,16,1.9333351585198788,15,1.679316847839859,16,1.8456508017688205
18093,17,2.5762577219316936,6,0.8266877181227463,18,2.9340909467611103,14,1.7652739080902564,13,1.5742032183366177,12,1.4476840949951064,8,0.9897995123462122,16,2.086934024373544,17,2.392813634037729,13,1.540023514510704,10,1.1163103362093936,14,1.532064396905438,12,1.30116295304044
18095,18,3.0932091645872943,18,3.018253689877933,19,4.584643942576166,14,1.7652739080902564,16,2.1367267915971824,16,2.0898994923187484,16,2.0931365585036814,17,2.375673028717926,15,1.8777628483185316,18,2.742281980673789,15,1.7481961168591398,14,1.532064396905438,18,2.411026396793283
18097,14,1.7737282469230873,13,1.6109047441709774,16,2.200782500027818,16,2.1495268717286993,16,2.1367267915971824,16,2.0898994923187484,17,2.376759787415028,17,2.375673028717926,17,2.392813634037729,18,2.742281980673789,18,2.6236062443515085,19,3.6012632937984215,18,2.411026396793283
18099,11,1.3282791913791232,15,1.9600901885195796,9,1.1559880165126384,11,1.3674289460989972,9,1.1092099987448687,13,1.5693168831877111,9,1.0846585688796506,13,1.540288309959917,13,1.5736366132247221,12,1.4115259618073581,9,1.021907604073415,10,1.09567412278372,11,1.2119290445383073
18101,16,2.236723817724756,0,0.01619895288624179,18,2.9340909467611103,6,0.8742683058993075,0,0.018196523666997512,5,0.7458730706241049,0,0.016777603503146644,16,2.086934024373544,11,1.3311429252961906,13,1.540023514510704,13,1.4489807449615386,13,1.3996057930523857,0,0.0290255266522079
18103,18,3.0932091645872943,17,2.51672568733716,15,1.9703296567532695,18,2.8236353169956345,14,1.734508122602194,19,4.084622910589658,14,1.7030537187838724,18,2.7953311548801523,15,1.8777628483185316,15,1.8551849427317613,16,1.9333351585198788,12,1.2940922678049405,15,1.675536972399825
18105,14,1.7737282469230873,11,1.3371515868584367,13,1.6367733310235348,10,1.2640861192696689,14,1.734508122602194,8,1.0261036276409308,10,1.1885305415361134,10,1.1893344528650995,10,1.2251138444798586,9,1.092965793470596,13,1.4489807449615386,12,1.2940922678049405,14,1.5398917903353784
18107,10,1.204634621673818,18,3.018253689877933,19,4.584643942576166,14,1.7652739080902564,11,1.3180770283715952,10,1.2209038635921285,13,1.5398762849976937,16,2.086934024373544,17,2.392813634037729,13,1.540023514510704,11,1.2177736556554521,15,1.679316847839859,9,1.0366042714764752
18109,16,2.236723817724756,13,1.6109047441709774,19,4.584643942576166,14,1.7652739080902564,17,2.4370396715751426,17,2.370905224794936,15,1.8787559771593296,12,1.4198920226412897,18,2.792353677643617,16,2.0666907839539466,12,1.325692765895781,12,1.2940922678049405,15,1.675536972399825
18111,6,0.7982986983529728,0,0.01619895288624179,0,0.018570728685906528,12,1.4876455992998188,12,1.4382573521915099,10,1.2209038635921285,10,1.1885305415361134,12,1.4198920226412897,10,1.2251138444798586,9,1.092965793470596,15,1.7481961168591398,12,1.2940922678049405,14,1.5398917903353784
18113,13,1.5946675643651265,7,0.9246582553894327,6,0.8602672922532386,13,1.6138118432224315,10,1.2051016936043577,13,1.5693168831877111,11,1.2975297887439197,13,1.540288309959917,7,0.9335392464130018,8,0.9958350375184848,10,1.1163103362093936,11,1.1920422786894092,7,0.8741379762426298
18115,0,0.015023056809023275,12,1.4691801149074413,0,0.018570728685906528,18,2.8236353169956345,17,2.4370396715751426,18,2.7753364317192775,17,2.376759787415028,17,2.375673028717926,15,1.8777628483185316,15,1.8551849427317613,0,0.026383817705041356,10,1.09567412278372,12,1.30116295304044
18117,16,2.236723817724756,0,0.01619895288624179,19,4.584643942576166,9,1.166910488198306,6,0.8146026089378253,7,0.9265837234957506,3,0.5209770842046291,17,2.375673028717926,13,1.5736366132247221,13,1.540023514510704,15,1.7481961168591398,15,1.679316847839859,9,1.0366042714764752
18119,17,2.5762577219316936,12,1.4691801149074413,17,2.502655068980339,12,1.4876455992998188,16,2.1367267915971824,14,1.7190227172932657,13,1.5398762849976937,11,1.2980083530424253,15,1.8777628483185316,13,1.540023514510704,8,0.9342843564300088,11,1.1920422786894092,14,1.5398917903353784
18121,14,1.7737282469230873,15,1.9600901885195796,13,1.6367733310235348,14,1.7652739080902564,11,1.3180770283715952,10,1.2209038635921285,13,1.5398762849976937,12,1.4198920226412897,10,1.2251138444798586,12,1.4115259618073581,7,0.8514071105903959,10,1.09567412278372,9,1.0366042714764752
18123,14,1.7737282469230873,1,0.29814504462333863,15,1.9703296567532695,0,0.020794788155319217,0,0.018196523666997512,1,0.3066479076665895,16,2.0931365585036814,9,1.0832047907293716,0,0.01627647603497162,0,0.019680137210545585,13,1.4489807449615386,15,1.679316847839859,5,0.7163078556641818
18125,0,0.015023056809023275,2,0.4352106933562703,13,1.6367733310235348,2,0.4777349942801136,4,0.627075699077742,3,0.5491144942308759,4,0.6196240792840947,10,1.1893344528650995,0,0.01627647603497162,4,0.6308312644548825,12,1.325692765895781,11,1.1920422786894092,4,0.6337785886431665
18127,15,1.9827981140987774,11,1.3371515868584367,14,1.7974790042515651,16,2.1495268717286993,16,2.1367267915971824,14,1.7190227172932657,15,1.8787559771593296,14,1.6905399873573463,12,1.4514396801453566,13,1.540023514510704,11,1.2177736556554521,10,1.09567412278372,8,0.9520065418794605
18129,9,1.098056035650484,15,1.9600901885195796,5,0.7705879423632879,10,1.2640861192696689,7,0.9116922854456571,4,0.6501897346306091,4,0.6196240792840947,6,0.8131431999229279,2,0.43151138994265653,2,0.4279281816392155,4,0.5965621807007077,8,0.9198701884777646,10,1.1172563484277973
18131,13,1.5946675643651265,16,2.196774036913289,4,0.6732415745426011,14,1.7652739080902564,12,1.4382573521915099,15,1.8911852273518417,11,1.2975297887439197,16,2.086934024373544,15,1.8777628483185316,16,2.0666907839539466,14,1.5810451153294245,14,1.532064396905438,16,1.8456508017688205
18133,14,1.7737282469230873,15,1.9600901885195796,18,2.9340909467611103,13,1.6138118432224315,15,1.9139364907726268,13,1.5693168831877111,13,1.5398762849976937,13,1.540288309959917,15,1.8777628483185316,13,1.540023514510704,8,0.9342843564300088,10,1.09567412278372,11,1.2119290445383073
18135,16,2.236723817724756,15,1.9600901885195796,14,1.7974790042515651,17,2.4149595581474936,17,2.4370396715751426,18,2.7753364317192775,18,2.828092233453894,19,4.14028448800983,19,3.9052704251408734,17,2.338528695837419,17,2.2150983161105877,19,3.6012632937984215,17,2.0582804980245153
18137,14,1.7737282469230873,13,1.6109047441709774,17,2.502655068980339,17,2.4149595581474936,17,2.4370396715751426,18,2.7753364317192775,18,2.828092233453894,17,2.375673028717926,17,2.392813634037729,17,2.338528695837419,17,2.2150983161105877,12,1.2940922678049405,15,1.675536972399825
18139,16,2.236723817724756,15,1.9600901885195796,14,1.7974790042515651,16,2.1495268717286993,18,2.862592274915409,0,0.018340609132932232,18,2.828092233453894,18,2.7953311548801523,18,2.792353677643617,18,2.742281980673789,17,2.2150983161105877,14,1.532064396905438,14,1.5398917903353784
18141,9,1.098056035650484,12,1.4691801149074413,10,1.2622858152941425,11,1.3674289460989972,9,1.1092099987448687,14,1.7190227172932657,13,1.5398762849976937,14,1.6905399873573463,13,1.5736366132247221,7,0.908728153137958,13,1.4489807449615386,12,1.2940922678049405,12,1.30116295304044
18143,16,2.236723817724756,19,5.097514543802883,19,4.584643942576166,15,1.9326448759291726,17,2.4370396715751426,15,1.8911852273518417,19,4.119549543538669,19,4.14028448800983,18,2.792353677643617,16,2.0666907839539466,19,3.8531575033903387,17,2.1025447651931035,16,1.8456508017688205
18145,13,1.5946675643651265,13,1.6109047441709774,15,1.9703296567532695,15,1.9326448759291726,15,1.9139364907726268,12,1.4476840949951064,13,1.5398762849976937,13,1.540288309959917,15,1.8777628483185316,15,1.8551849427317613,14,1.5810451153294245,12,1.2940922678049405,15,1.675536972399825
18147,13,1.5946675643651265,2,0.4352106933562703,14,1.7974790042515651,0,0.020794788155319217,2,0.41169056884343425,0,0.018340609132932232,13,1.5398762849976937,0,0.01956460723409602,0,0.01627647603497162,1,0.28358803975709973,10,1.1163103362093936,8,0.9198701884777646,3,0.5496539616399493
18149,12,1.455244522083391,19,5.097514543802883,10,1.2622858152941425,13,1.6138118432224315,12,1.4382573521915099,14,1.7190227172932657,13,1.5398762849976937,19,4.14028448800983,18,2.792353677643617,19,3.915575127368646,17,2.2150983161105877,17,2.1025447651931035,19,3.5099392239800475
18151,13,1.5946675643651265,8,1.0205135538541141,1,0.31704307770695034,14,1.7652739080902564,12,1.4382573521915099,13,1.5693168831877111,14,1.7030537187838724,13,1.540288309959917,0,0.01627647603497162,8,0.9958350375184848,12,1.325692765895781,12,1.2940922678049405,8,0.9520065418794605
18153,12,1.455244522083391,10,1.2345162179466844,8,1.0596169336828083,11,1.3674289460989972,11,1.3180770283715952,10,1.2209038635921285,11,1.2975297887439197,9,1.0832047907293716,9,1.1225714872394117,9,1.092965793470596,5,0.6828499567714098,11,1.1920422786894092,10,1.1172563484277973
18155,12,1.455244522083391,0,0.01619895288624179,18,2.9340909467611103,18,2.8236353169956345,17,2.4370396715751426,18,2.7753364317192775,17,2.376759787415028,17,2.375673028717926,17,2.392813634037729,17,2.338528695837419,12,1.325692765895781,17,2.1025447651931035,13,1.4142583518249054
18157,5,0.7061019741154222,11,1.3371515868584367,12,1.4984612024674966,11,1.3674289460989972,11,1.3180770283715952,12,1.4476840949951064,10,1.1885305415361134,6,0.8131431999229279,12,1.4514396801453566,12,1.4115259618073581,6,0.7688761085871352,7,0.8409242406104049,9,1.0366042714764752
18159,17,2.5762577219316936,16,2.196774036913289,17,2.502655068980339,15,1.9326448759291726,13,1.5742032183366177,17,2.370905224794936,13,1.5398762849976937,0,0.01956460723409602,15,1.8777628483185316,15,1.8551849427317613,15,1.7481961168591398,15,1.679316847839859,16,1.8456508017688205
18161,16,2.236723817724756,16,2.196774036913289,0,0.018570728685906528,0,0.020794788155319217,19,4.251864845823229,19,4.084622910589658,19,4.119549543538669,19,4.14028448800983,19,3.9052704251408734,19,3.915575127368646,18,2.6236062443515085,18,2.4751172942995345,17,2.0582804980245153
18163,18,3.0932091645872943,18,3.018253689877933,16,2.200782500027818,15,1.9326448759291726,15,1.9139364907726268,15,1.8911852273518417,15,1.8787559771593296,17,2.375673028717926,13,1.5736366132247221,11,1.3010748505227536,11,1.2177736556554521,16,1.8643650434332208,14,1.5398917903353784
18165,10,1.204634621673818,9,1.1253138245473644,0,0.018570728685906528,14,1.7652739080902564,8,1.0085092490025407,7,0.9265837234957506,13,1.5398762849976937,12,1.4198920226412897,0,0.01627647603497162,10,1.190639457178915,9,1.021907604073415,7,0.8409242406104049,11,1.2119290445383073
18167,14,1.7737282469230873,14,1.7730526571222145,6,0.8602672922532386,17,2.4149595581474936,11,1.3180770283715952,10,1.2209038635921285,12,1.4187616804490204,8,0.9953630680580864,8,1.0193789162732798,10,1.190639457178915,6,0.7688761085871352,10,1.09567412278372,10,1.1172563484277973
18169,18,3.0932091645872943,16,2.196774036913289,15,1.9703296567532695,17,2.4149595581474936,13,1.5742032183366177,18,2.7753364317192775,13,1.5398762849976937,18,2.7953311548801523,14,1.7204405598919597,13,1.540023514510704,14,1.5810451153294245,11,1.1920422786894092,14,1.5398917903353784
18171,9,1.098056035650484,0,0.01619895288624179,5,0.7705879423632879,12,1.4876455992998188,0,0.018196523666997512,0,0.018340609132932232,13,1.5398762849976937,8,0.9953630680580864,5,0.7453646327825233,10,1.190639457178915,10,1.1163103362093936,0,0.028802156130073975,11,1.2119290445383073
18173,12,1.455244522083391,9,1.1253138245473644,12,1.4984612024674966,8,1.0627800158046383,7,0.9116922854456571,8,1.0261036276409308,8,0.9897995123462122,8,0.9953630680580864,3,0.5433378471975915,3,0.5316169606340473,11,1.2177736556554521,9,1.0104957190554287,3,0.5496539616399493
18175,15,1.9827981140987774,15,1.9600901885195796,19,4.584643942576166,15,1.9326448759291726,15,1.9139364907726268,12,1.4476840949951064,17,2.376759787415028,17,2.375673028717926,17,2.392813634037729,16,2.0666907839539466,17,2.2150983161105877,16,1.8643650434332208,15,1.675536972399825
18177,15,1.9827981140987774,16,2.196774036913289,13,1.6367733310235348,18,2.8236353169956345,17,2.4370396715751426,19,4.084622910589658,19,4.119549543538669,19,4.14028448800983,19,3.9052704251408734,19,3.915575127368646,19,3.8531575033903387,19,3.6012632937984215,18,2.411026396793283
18179,14,1.7737282469230873,14,1.7730526571222145,17,2.502655068980339,16,2.1495268717286993,14,1.734508122602194,18,2.7753364317192775,15,1.8787559771593296,18,2.7953311548801523,17,2.392813634037729,17,2.338528695837419,15,1.7481961168591398,18,2.4751172942995345,16,1.8456508017688205
18181,7,0.8930217743150367,11,1.3371515868584367,7,0.9608102220120459,14,1.7652739080902564,12,1.4382573521915099,14,1.7190227172932657,12,1.4187616804490204,9,1.0832047907293716,10,1.2251138444798586,13,1.540023514510704,17,2.2150983161105877,12,1.2940922678049405,14,1.5398917903353784
18183,16,2.236723817724756,13,1.6109047441709774,12,1.4984612024674966,15,1.9326448759291726,11,1.3180770283715952,17,2.370905224794936,12,1.4187616804490204,16,2.086934024373544,12,1.4514396801453566,12,1.4115259618073581,11,1.2177736556554521,13,1.3996057930523857,11,1.2119290445383073
19001,0,0.015023056809023275,0,0.01619895288624179,0,0.018570728685906528,0,0.020794788155319217,0,0.018196523666997512,0,0.018340609132932232,0,0.016777603503146644,0,0.01956460723409602,0,0.01627647603497162,0,0.019680137210545585,1,0.28874623613097367,0,0.028802156130073975,0,0.0290255266522079
19003,0,0.015023056809023275,0,0.01619895288624179,0,0.018570728685906528,0,0.020794788155319217,0,0.018196523666997512,0,0.018340609132932232,0,0.016777603503146644,0,0.01956460723409602,0,0.01627647603497162,0,0.019680137210545585,0,0.026383817705041356,0,0.028802156130073975,0,0.0290255266522079
19005,0,0.015023056809023275,0,0.01619895288624179,0,0.018570728685906528,0,0.020794788155319217,0,0.018196523666997512,0,0.018340609132932232,3,0.5209770842046291,0,0.01956460723409602,0,0.01627647603497162,2,0.4279281816392155,0,0.026383817705041356,6,0.7597480567944727,2,0.456499825231413
19007,0,0.015023056809023275,0,0.01619895288624179,0,0.018570728685906528,0,0.020794788155319217,0,0.018196523666997512,0,0.018340609132932232,0,0.016777603503146644,0,0.01956460723409602,0,0.01627647603497162,2,0.4279281816392155,0,0.026383817705041356,0,0.028802156130073975,0,0.0290255266522079
19009,0,0.015023056809023275,0,0.01619895288624179,0,0.018570728685906528,0,0.020794788155319217,0,0.018196523666997512,0,0.018340609132932232,0,0.016777603503146644,0,0.01956460723409602,0,0.01627647603497162,0,0.019680137210545585,0,0.026383817705041356,0,0.028802156130073975,0,0.0290255266522079
19011,3,0.5168025719009003,1,0.29814504462333863,2,0.45187753940935244,1,0.3289071414706423,0,0.018196523666997512,2,0.44487824312994995,2,0.40276608271570064,0,0.01956460723409602,2,0.43151138994265653,0,0.019680137210545585,2,0.4125149439240726,2,0.41892762363586245,1,0.33972399487928284
19013,7,0.8930217743150367,0,0.01619895288624179,0,0.018570728685906528,0,0.020794788155319217,0,0.018196523666997512,0,0.018340609132932232,6,0.8046021087523765,4,0.6294643487000012,5,0.7453646327825233,0,0.019680137210545585,4,0.5965621807007077,3,0.5158226158807707,1,0.33972399487928284
19015,11,1.3282791913791232,2,0.4352106933562703,2,0.45187753940935244,0,0.020794788155319217,1,0.2867062617822267,2,0.44487824312994995,1,0.2795008642250658,2,0.42998380048541407,1,0.2904693302389449,3,0.5316169606340473,2,0.4125149439240726,3,0.5158226158807707,1,0.33972399487928284
19017,1,0.28162345117262716,0,0.01619895288624179,0,0.018570728685906528,0,0.020794788155319217,0,0.018196523666997512,0,0.018340609132932232,2,0.40276608271570064,1,0.3068946756254537,1,0.2904693302389449,0,0.019680137210545585,1,0.28874623613097367,0,0.028802156130073975,0,0.0290255266522079
19019,5,0.7061019741154222,1,0.29814504462333863,1,0.31704307770695034,1,0.3289071414706423,0,0.018196523666997512,1,0.3066479076665895,2,0.40276608271570064,1,0.3068946756254537,3,0.5433378471975915,0,0.019680137210545585,3,0.513207830346342,1,0.30467692925927625,2,0.456499825231413
19021,0,0.015023056809023275,0,0.01619895288624179,0,0.018570728685906528,0,0.020794788155319217,0,0.018196523666997512,0,0.018340609132932232,0,0.016777603503146644,0,0.01956460723409602,0,0.01627647603497162,0,0.019680137210545585,0,0.026383817705041356,0,0.028802156130073975,0,0.0290255266522079
19023,0,0.015023056809023275,0,0.01619895288624179,0,0.018570728685906528,0,0.020794788155319217,0,0.018196523666997512,0,0.018340609132932232,0,0.016777603503146644,0,0.01956460723409602,0,0.01627647603497162,0,0.019680137210545585,0,0.026383817705041356,0,0.028802156130073975,0,0.0290255266522079
19025,7,0.8930217743150367,0,0.01619895288624179,0,0.018570728685906528,0,0.020794788155319217,0,0.018196523666997512,0,0.018340609132932232,0,0.016777603503146644,0,0.01956460723409602,0,0.01627647603497162,0,0.019680137210545585,0,0.026383817705041356,0,0.028802156130073975,0,0.0290255266522079
19027,1,0.28162345117262716,0,0.01619895288624179,0,0.018570728685906528,0,0.020794788155319217,0,0.018196523666997512,0,0.018340609132932232,0,0.016777603503146644,0,0.01956460723409602,0,0.01627647603497162,0,0.019680137210545585,0,0.026383817705041356,0,0.028802156130073975,0,0.0290255266522079
19029,0,0.015023056809023275,0,0.01619895288624179,1,0.31704307770695034,0,0.020794788155319217,0,0.018196523666997512,0,0.018340609132932232,0,0.016777603503146644,1,0.3068946756254537,0,0.01627647603497162,0,0.019680137210545585,0,0.026383817705041356,0,0.028802156130073975,0,0.0290255266522079
19031,6,0.7982986983529728,6,0.8266877181227463,9,1.1559880165126384,0,0.020794788155319217,0,0.018196523666997512,10,1.2209038635921285,5,0.7109566280236786,0,0.01956460723409602,0,0.01627647603497162,6,0.8167920438238253,0,0.026383817705041356,3,0.5158226158807707,5,0.7163078556641818
19033,0,0.015023056809023275,0,0.01619895288624179,0,0.018570728685906528,0,0.020794788155319217,15,1.9139364907726268,0,0.018340609132932232,0,0.016777603503146644,0,0.01956460723409602,0,0.01627647603497162,0,0.019680137210545585,0,0.026383817705041356,0,0.028802156130073975,0,0.0290255266522079
19035,0,0.015023056809023275,0,0.01619895288624179,0,0.018570728685906528,0,0.020794788155319217,0,0.018196523666997512,0,0.018340609132932232,0,0.016777603503146644,0,0.01956460723409602,0,0.01627647603497162,0,0.019680137210545585,0,0.026383817705041356,0,0.028802156130073975,0,0.0290255266522079
19037,0,0.015023056809023275,0,0.01619895288624179,0,0.018570728685906528,0,0.020794788155319217,0,0.018196523666997512,0,0.018340609132932232,0,0.016777603503146644,0,0.01956460723409602,0,0.01627647603497162,0,0.019680137210545585,0,0.026383817705041356,0,0.028802156130073975,0,0.0290255266522079
19039,0,0.015023056809023275,0,0.01619895288624179,0,0.018570728685906528,0,0.020794788155319217,0,0.018196523666997512,0,0.018340609132932232,0,0.016777603503146644,0,0.01956460723409602,0,0.01627647603497162,0,0.019680137210545585,2,0.4125149439240726,0,0.028802156130073975,0,0.0290255266522079
19041,0,0.015023056809023275,0,0.01619895288624179,0,0.018570728685906528,0,0.020794788155319217,0,0.018196523666997512,0,0.018340609132932232,0,0.016777603503146644,0,0.01956460723409602,0,0.01627647603497162,0,0.019680137210545585,0,0.026383817705041356,0,0.028802156130073975,0,0.0290255266522079
19043,2,0.40714210394347156,0,0.01619895288624179,1,0.31704307770695034,1,0.3289071414706423,0,0.018196523666997512,0,0.018340609132932232,0,0.016777603503146644,0,0.01956460723409602,4,0.6467312505848609,2,0.4279281816392155,0,0.026383817705041356,3,0.5158226158807707,1,0.33972399487928284
19045,4,0.6125922605592288,7,0.9246582553894327,10,1.2622858152941425,9,1.166910488198306,7,0.9116922854456571,12,1.4476840949951064,4,0.6196240792840947,2,0.42998380048541407,1,0.2904693302389449,9,1.092965793470596,11,1.2177736556554521,6,0.7597480567944727,11,1.2119290445383073
19047,0,0.015023056809023275,0,0.01619895288624179,0,0.018570728685906528,0,0.020794788155319217,1,0.2867062617822267,0,0.018340609132932232,0,0.016777603503146644,0,0.01956460723409602,0,0.01627647603497162,0,0.019680137210545585,0,0.026383817705041356,0,0.028802156130073975,0,0.0290255266522079
