FIPS,2010 RR_Level,2011 RR_Level,2012 RR_Level,2013 RR_Level,2014 RR_Level,2015 RR_Level,2016 RR_Level,2017 RR_Level,2018 RR_Level,2019 RR_Level,2020 RR_Level,2021 RR_Level,2022 RR_Level
46005,4,4,4,4,3,3,3,3,3,3,2,2,2
46007,4,4,4,4,3,3,3,3,3,3,2,2,2
46009,4,4,4,4,3,3,3,3,3,3,2,2,2
46011,4,4,4,4,5,5,3,3,3,3,2,3,2
46013,4,4,4,4,3,3,3,3,3,3,2,2,2
46015,4,4,4,4,3,3,3,3,3,3,2,2,2
46017,4,4,4,4,4,3,3,3,3,3,3,2,2
46019,4,4,4,4,4,3,3,3,3,3,3,2,3
46021,4,4,4,4,4,3,3,3,4,3,3,2,2
46023,4,4,4,4,4,3,3,3,4,3,3,2,2
46025,4,4,4,4,4,3,3,3,4,3,3,2,2
46027,6,5,5,4,4,3,3,3,4,5,3,3,3
46029,4,4,4,4,4,3,3,3,4,3,3,2,2
46031,4,4,4,4,4,3,3,3,4,3,3,2,2
46033,4,4,4,4,4,3,6,3,4,3,3,4,2
46035,4,4,4,4,4,3,3,3,4,3,3,2,2
46037,4,4,4,4,4,3,3,3,4,3,3,2,2
46039,4,4,4,4,4,3,3,3,4,3,3,2,2
46041,4,4,4,4,4,3,3,3,4,3,3,2,2
46043,4,4,4,4,4,3,3,3,4,3,3,2,2
46045,4,4,4,4,4,3,3,3,4,3,3,2,2
46047,4,4,4,4,4,3,5,3,4,3,3,3,2
46049,4,4,4,4,4,3,3,3,4,3,3,2,2
46051,4,4,4,4,4,4,5,3,4,3,3,2,2
46053,4,4,4,4,4,4,3,3,4,3,3,2,2
46055,4,4,4,4,4,4,3,3,4,3,3,2,2
46057,4,4,4,4,4,4,3,3,4,3,3,2,2
46059,4,4,4,4,4,4,3,3,4,3,3,2,2
46061,4,4,4,4,4,4,3,3,4,3,3,2,2
46063,4,4,4,4,4,4,3,3,4,3,3,2,2
46065,4,4,4,4,4,4,3,3,4,3,3,2,2
46067,4,4,4,4,4,4,3,3,4,3,3,2,2
46069,4,4,4,4,4,4,3,3,4,3,3,2,2
46071,4,4,4,4,4,4,3,3,4,3,3,3,2
46073,4,4,4,4,4,4,3,3,4,3,3,2,2
46075,4,4,4,4,4,4,3,3,4,3,3,3,2
46077,4,4,4,4,4,4,3,3,4,3,3,2,2
46079,4,6,4,4,6,4,4,5,4,3,3,2,3
46081,4,4,4,4,4,4,5,3,4,5,4,3,4
46083,7,6,5,6,6,6,5,5,6,6,5,4,4
46085,4,4,4,4,4,4,4,3,4,3,3,2,2
46087,4,4,4,4,4,4,4,3,5,3,3,2,2
46089,4,4,4,4,4,4,4,3,4,3,3,2,2
46091,4,4,4,4,4,4,4,3,4,3,4,2,2
46093,4,4,4,4,4,4,5,3,4,5,4,3,4
46095,4,4,4,4,4,4,4,3,4,3,3,3,2
46097,4,4,4,4,4,4,4,5,4,3,3,2,2
46099,12,9,4,9,9,10,8,8,9,11,8,7,5
46101,7,4,4,6,4,6,4,3,4,3,3,4,4
46102,6,4,4,4,4,4,5,3,4,5,4,3,3
46103,13,4,4,4,4,4,9,3,4,8,6,5,7
46105,4,4,4,4,4,4,4,3,4,3,3,2,3
46107,4,4,4,4,4,4,4,3,4,3,3,2,3
46109,4,4,4,4,4,5,5,3,4,3,4,3,3
46111,4,4,4,4,4,4,4,3,4,3,3,2,3
46115,4,4,4,4,4,4,4,3,4,3,3,2,3
46117,4,4,4,4,4,4,4,4,4,3,3,2,3
46119,4,4,4,4,4,4,4,4,4,3,3,2,3
46121,4,4,4,4,4,4,4,4,4,3,3,2,3
46123,4,4,4,4,4,4,4,4,4,3,3,2,3
46125,4,4,4,6,4,4,4,5,4,4,4,4,4
46127,6,4,4,4,6,4,5,4,5,5,3,2,3
46129,4,4,4,4,4,4,4,4,4,4,3,2,3
46135,6,4,5,4,4,4,4,4,4,4,3,3,3
46137,4,4,4,4,4,4,4,4,4,4,3,2,3
47001,18,18,18,19,17,19,18,19,18,18,19,19,19
47003,13,9,16,9,16,11,14,15,14,16,14,16,11
47005,8,11,13,19,15,13,10,9,13,18,17,18,17
47007,16,16,14,17,15,13,15,12,13,14,3,17,18
47009,19,16,17,16,14,17,16,18,18,18,17,18,17
47011,17,15,18,16,17,14,11,16,16,12,15,16,14
47013,19,19,19,19,19,19,17,16,17,16,18,18,19
47015,4,12,15,14,18,16,15,15,16,17,17,19,16
47017,10,13,11,19,16,15,11,8,12,16,13,15,14
47019,18,18,15,16,14,15,18,18,17,15,12,16,18
47021,18,19,19,19,19,19,18,19,19,19,19,19,19
47023,9,18,8,4,19,18,8,8,9,8,18,16,14
47025,19,19,19,19,19,19,19,18,18,15,18,19,18
47027,8,19,19,13,16,9,14,15,15,11,17,15,18
47029,18,18,19,17,19,17,16,18,16,17,15,19,19
47031,9,12,18,14,16,16,17,16,17,15,13,15,15
47033,8,8,11,7,10,8,4,7,11,12,3,14,13
47035,18,16,17,17,18,17,17,14,11,13,10,19,19
47037,15,15,15,16,15,16,17,17,18,19,19,19,19
47039,8,17,12,19,18,16,7,8,9,13,17,17,15
47041,12,15,13,16,19,17,17,13,15,17,19,19,16
47043,12,16,16,19,17,19,18,17,17,19,19,19,18
47045,18,7,15,8,8,7,10,7,8,7,7,13,13
47047,8,6,8,4,8,10,11,9,8,13,15,16,13
47049,15,19,19,4,18,16,12,16,15,14,16,18,18
47051,12,13,16,18,17,18,11,15,14,14,12,14,10
47053,13,8,12,7,9,15,14,7,13,15,10,14,10
47055,15,10,17,11,16,19,13,12,13,15,14,13,14
47057,18,19,17,19,17,18,19,17,17,15,17,19,19
47059,16,17,19,16,18,17,15,16,17,15,9,18,17
47061,9,14,16,19,17,16,15,13,16,16,19,13,16
47063,19,19,19,15,19,17,18,14,11,16,13,18,17
47065,11,13,17,14,14,13,13,14,12,15,16,16,17
47067,19,19,4,19,4,18,19,17,17,4,17,18,18
47069,8,8,8,10,15,13,8,6,8,9,16,15,14
47071,11,19,12,19,19,19,8,7,9,8,19,16,16
47073,18,19,17,19,15,18,18,16,14,13,16,15,15
47075,4,4,10,4,12,4,11,4,12,14,11,15,14
47077,9,18,10,19,19,18,9,8,9,12,17,15,15
47079,10,9,11,19,14,11,10,7,17,18,17,12,15
47081,9,10,12,18,15,13,11,12,19,19,19,19,19
47083,9,14,15,19,15,16,15,11,16,19,18,18,16
47085,4,11,15,19,15,13,13,14,15,18,19,19,17
47087,13,19,17,15,18,12,18,13,15,14,18,14,17
47089,18,18,18,16,18,18,18,12,16,15,15,17,18
47091,17,16,17,18,16,17,18,13,13,14,18,16,19
47093,17,17,17,17,18,18,18,19,19,19,19,19,19
47095,18,4,16,7,4,4,4,5,4,4,3,13,12
47097,11,7,12,9,11,4,12,8,13,13,10,14,17
47099,13,9,19,11,16,15,9,15,15,17,14,13,15
47101,11,7,4,17,16,10,4,10,14,16,18,18,17
47103,14,10,15,10,16,14,12,14,13,13,13,14,10
47105,19,17,18,18,18,15,16,18,15,18,17,18,15
47107,19,17,18,18,17,14,15,16,13,14,19,17,17
47109,10,17,8,19,19,19,7,6,7,8,18,17,15
47111,11,15,12,14,14,10,18,13,14,16,18,14,18
47113,8,11,10,9,17,9,10,11,11,12,14,13,12
47115,12,14,17,19,16,17,11,14,13,17,17,14,18
47117,13,9,14,10,18,14,18,12,14,16,15,17,14
47119,16,9,16,11,17,13,14,12,15,16,14,17,14
47121,18,18,18,18,18,16,16,17,4,15,17,17,19
47123,17,19,17,18,14,17,19,13,18,17,14,18,19
47125,12,11,13,13,12,14,11,12,16,17,17,17,13
47127,12,11,17,4,17,4,4,16,16,4,13,15,12
47129,19,18,18,17,18,19,17,18,18,16,18,18,18
47131,11,4,11,6,4,7,9,5,6,7,5,12,11
47133,10,19,19,11,18,9,12,14,15,13,17,15,17
47135,4,4,10,19,15,4,4,10,4,15,18,18,17
47137,4,19,19,14,19,4,4,16,16,13,17,18,18
47139,19,19,18,19,17,15,15,15,16,4,16,17,16
47141,15,17,16,17,18,15,12,11,15,12,17,10,13
47143,19,18,18,18,18,17,17,16,14,19,14,14,19
47145,19,19,19,19,19,19,19,18,19,15,19,19,19
47147,15,17,14,15,13,16,15,15,13,18,19,16,16
47149,12,9,11,14,11,14,12,13,16,16,16,15,14
47151,16,17,19,18,19,18,14,18,17,15,18,18,19
47153,11,15,13,18,14,11,15,10,14,14,16,14,18
47155,18,14,15,16,15,18,16,17,19,18,18,19,19
47157,14,11,13,14,13,15,14,14,11,16,18,18,18
47159,12,16,12,16,18,14,19,13,14,17,19,16,18
47161,11,11,13,19,16,15,12,4,16,16,16,19,15
47163,15,14,15,17,18,16,16,16,18,11,16,16,16
47165,13,13,10,13,13,11,14,13,14,15,15,16,11
47167,9,7,11,14,11,17,17,15,15,17,16,16,15
47169,4,4,11,14,4,4,18,14,14,17,18,16,17
47171,17,17,17,16,16,16,17,19,16,16,13,18,17
47173,18,18,17,19,19,19,19,19,18,18,19,19,19
47175,4,16,4,17,4,4,17,4,12,4,13,16,18
47177,8,15,13,17,17,14,15,11,15,15,15,9,17
47179,17,15,15,14,15,16,17,15,12,14,15,16,17
47181,9,14,14,19,18,15,7,4,11,4,18,15,15
47183,9,6,9,8,7,10,10,5,10,12,9,14,11
47185,14,16,11,17,18,14,19,9,14,18,18,17,18
47187,9,11,10,8,9,10,9,9,12,11,7,6,7
47189,15,15,12,15,16,18,16,15,13,19,18,15,15
48001,14,8,9,8,8,13,8,8,9,10,9,12,6
48003,12,13,8,10,10,7,7,6,8,8,9,8,7
48005,17,15,12,7,11,10,11,9,11,9,7,11,9
48007,13,16,9,14,14,14,8,13,7,9,7,6,15
48009,4,8,8,7,9,6,6,7,7,4,4,4,3
48011,4,4,4,4,4,4,4,4,4,4,3,2,5
48013,7,8,6,6,6,6,6,6,6,5,4,4,5
48015,7,6,6,8,5,8,6,4,8,9,5,5,6
48017,7,4,4,7,4,5,4,4,4,5,3,5,6
48019,8,10,8,4,6,4,7,6,6,6,5,4,5
48021,8,13,8,12,12,8,8,7,8,6,8,5,5
48023,7,7,4,4,7,6,4,5,5,5,3,4,3
48025,11,4,4,7,4,9,6,7,6,4,3,4,6
48027,10,9,10,9,7,8,6,9,10,7,7,7,7
48029,12,14,11,10,10,9,9,8,9,10,8,7,8
48031,10,4,11,9,7,8,4,7,4,7,7,2,7
48033,4,4,4,4,4,4,4,4,4,4,3,2,3
48035,8,7,9,8,4,8,4,6,7,8,9,6,6
48037,7,7,14,5,7,7,9,9,9,6,5,9,8
48039,10,13,12,10,7,8,8,8,8,8,6,8,7
48041,9,10,4,8,10,9,6,7,6,6,6,5,4
48043,4,4,4,4,4,4,4,4,4,4,3,2,3
48045,4,4,4,4,4,4,4,4,4,4,3,2,3
48047,4,4,6,4,6,5,4,5,4,5,3,4,6
48049,4,6,6,4,4,4,5,4,4,5,3,2,4
48051,7,9,6,6,8,8,5,7,6,5,6,4,5
48053,8,8,9,9,7,7,7,7,7,7,6,5,8
48055,9,10,4,11,10,8,8,7,8,4,7,6,6
48057,8,16,9,15,8,11,6,8,4,10,5,4,9
48059,4,6,4,6,6,6,6,5,4,5,4,4,4
48061,7,6,8,7,6,6,5,6,6,6,5,4,4
48063,4,4,4,4,4,8,4,4,6,4,6,2,7
48065,6,6,4,4,4,4,6,4,6,4,3,2,4
48067,9,8,9,4,7,9,7,7,7,6,5,9,6
48069,4,4,4,4,4,4,4,4,6,4,3,2,5
48071,15,13,12,10,11,11,10,10,4,15,10,12,9
48073,13,9,10,9,9,12,9,8,9,9,7,8,7
48075,4,4,4,4,4,4,4,4,4,4,3,2,3
48077,14,13,14,4,12,6,9,8,11,6,8,5,6
48079,4,4,4,4,8,4,8,4,7,4,3,2,3
48081,4,4,4,4,4,4,6,5,4,4,3,2,4
48083,4,4,7,4,4,4,4,4,4,4,3,4,4
48085,10,9,9,8,8,8,8,7,7,7,6,5,5
48087,4,4,5,4,5,4,4,4,4,4,3,2,3
48089,4,4,6,9,4,8,5,4,7,12,3,4,5
48091,16,10,14,9,9,9,10,8,8,7,7,5,5
48093,4,4,5,4,4,4,5,4,4,6,3,2,3
48095,5,4,4,4,4,4,4,4,4,4,3,2,3
48097,14,14,9,13,17,8,9,9,9,8,6,5,4
48099,8,7,8,7,7,9,6,7,8,8,7,5,5
48101,5,4,4,4,4,4,4,4,4,4,3,2,3
48103,7,4,4,4,4,4,5,5,4,4,3,2,4
48105,6,5,4,5,4,5,4,4,4,5,4,2,3
48107,6,6,4,6,4,4,5,5,4,5,3,2,3
48109,5,4,4,4,4,4,4,4,4,4,3,7,3
48111,5,4,4,4,5,4,4,4,4,4,3,2,3
48113,11,10,11,10,12,10,9,9,10,9,9,9,8
48115,5,7,6,4,4,4,4,4,4,5,3,4,3
48117,7,6,7,7,6,4,4,6,4,7,9,2,8
48119,14,10,4,10,4,4,4,6,10,10,3,4,8
48121,10,11,9,8,8,8,8,7,7,7,5,5,5
48123,5,10,7,8,5,9,5,6,7,4,3,4,4
48125,5,4,4,4,4,4,4,4,4,4,3,2,3
48127,7,4,7,4,6,4,8,4,6,4,6,4,6
48129,5,4,5,4,4,4,4,4,4,4,3,2,3
48131,8,6,6,6,6,4,6,4,5,5,5,2,6
48133,6,6,6,5,5,4,4,5,4,5,3,3,5
48135,12,12,12,12,16,8,8,9,9,10,10,9,8
48137,5,4,4,4,4,4,4,4,4,4,3,2,3
48139,10,10,8,9,12,8,8,9,7,7,6,5,5
48141,9,9,9,9,9,8,8,8,8,9,8,7,7
48143,7,6,7,9,7,6,5,6,5,7,6,4,6
48145,5,8,11,8,4,7,4,7,8,8,7,6,6
48147,13,15,13,12,10,9,10,8,10,9,6,6,7
48149,5,4,6,8,8,8,6,6,8,7,5,4,5
48151,5,4,4,6,4,4,4,4,5,4,3,2,4
48153,5,4,4,4,6,4,6,4,4,4,4,3,3
48155,5,5,4,4,4,4,4,4,4,4,3,3,3
48157,8,8,7,6,7,7,7,6,7,6,6,5,5
48159,5,5,4,6,6,7,4,4,8,6,5,3,8
48161,14,10,4,10,4,4,9,7,8,11,3,9,6
48163,5,5,4,4,4,4,6,5,5,4,4,3,5
48165,10,12,6,8,4,4,7,4,4,4,6,6,5
48167,16,15,13,12,13,13,11,11,11,11,12,9,9
48169,5,5,6,4,6,4,4,4,4,5,4,3,3
48171,6,8,7,6,5,6,4,5,5,5,6,3,6
48173,5,5,4,4,4,4,4,4,4,4,3,3,3
48175,7,9,7,4,4,10,5,6,6,4,3,3,3
48177,7,9,6,7,7,8,6,6,8,6,5,4,4
48179,5,5,4,4,4,4,5,4,5,4,3,3,3
48181,15,17,15,15,11,8,12,8,8,7,7,7,7
48183,11,11,10,11,7,9,8,7,8,9,6,5,6
48185,10,9,4,8,9,9,6,8,8,7,7,6,6
48187,11,10,10,9,9,8,7,8,7,7,6,5,4
48189,6,6,6,6,6,5,6,5,6,5,4,4,4
48191,5,5,4,4,4,4,4,4,4,4,3,3,3
48193,7,5,7,4,6,6,5,4,5,7,5,3,4
48195,5,5,5,4,5,4,4,4,4,4,3,3,3
48197,5,5,5,4,4,4,4,4,4,4,3,3,3
48199,17,17,18,11,15,12,9,12,9,10,9,9,10
48201,12,10,10,10,9,9,9,8,9,9,9,9,8
48203,10,9,8,8,7,9,7,8,7,8,6,7,6
48205,5,5,5,4,4,4,4,4,5,4,3,3,4
48207,6,5,5,4,4,4,4,4,4,4,3,3,3
48209,11,9,10,8,7,8,8,7,9,6,5,6,5
48211,5,5,5,4,4,4,4,4,4,4,3,3,3
48213,15,10,13,12,15,14,10,10,13,13,9,7,7
48215,6,6,6,7,6,6,6,5,6,6,5,4,4
48217,10,9,9,8,8,7,7,7,9,8,13,15,6
48219,6,6,5,7,6,6,6,4,7,6,4,4,4
48221,10,8,9,18,16,9,8,13,6,8,12,6,7
48223,19,9,9,9,8,7,6,7,9,9,6,5,8
48225,15,5,7,4,4,11,8,9,8,6,8,8,7
48227,5,5,5,4,4,4,4,4,4,4,4,3,3
48229,5,5,5,4,4,4,4,4,4,4,3,3,4
48231,13,12,11,14,10,10,10,9,9,10,9,6,9
48233,5,5,5,4,4,4,4,4,5,4,3,3,3
48235,5,5,5,4,6,4,4,4,4,4,3,3,3
48237,10,5,5,9,10,7,8,9,7,7,6,5,5
48239,6,12,8,12,5,9,6,4,7,12,3,4,6
48241,18,14,15,9,12,8,8,12,9,11,10,11,8
48243,5,5,5,4,4,4,4,4,4,4,3,3,3
48245,15,13,13,10,12,9,9,9,9,9,11,11,10
48247,7,5,5,4,6,4,6,4,4,4,5,4,7
48249,11,8,8,8,10,7,7,7,6,6,6,5,12
48251,10,9,11,8,10,8,9,8,10,8,8,5,6
48253,6,5,6,6,6,6,6,5,4,4,4,4,4
48255,8,8,5,4,6,7,5,4,6,4,3,4,4
48257,12,10,11,13,13,11,8,9,10,12,6,5,6
48259,11,11,10,8,7,7,7,7,6,7,7,4,7
48261,5,5,5,4,4,4,4,4,4,4,3,3,3
48263,5,5,5,4,4,4,4,4,4,4,3,3,3
48265,6,17,5,6,4,5,5,4,5,4,9,3,4
48267,5,7,5,4,4,5,4,4,5,4,5,3,3
48269,5,5,5,4,4,4,4,4,4,4,3,3,3
48271,5,5,5,4,4,4,4,4,4,4,3,3,3
48273,8,8,9,7,9,7,4,7,6,6,6,6,7
48275,5,5,5,4,4,4,4,4,4,4,3,3,3
48277,13,15,13,12,15,10,11,6,13,11,5,5,9
48279,5,6,6,6,6,5,6,5,6,4,4,4,4
48281,5,7,5,6,6,6,6,6,4,6,5,4,5
48283,5,5,5,6,4,5,7,5,4,5,5,3,5
48285,5,9,5,10,6,9,4,6,8,8,3,3,3
48287,5,9,5,4,9,8,6,6,7,4,6,3,5
48289,12,8,6,7,7,7,6,7,4,7,6,8,5
48291,17,15,14,9,11,13,9,10,8,11,9,11,9
48293,10,9,8,8,7,4,7,4,7,8,7,9,5
48295,5,5,5,4,4,4,4,4,4,4,3,3,3
48297,10,6,5,4,7,7,6,6,4,4,3,3,7
48299,6,6,7,7,4,6,5,5,5,5,5,3,7
48301,5,5,5,4,4,4,4,4,4,4,3,3,3
48303,10,9,9,11,10,9,9,10,11,10,6,6,6
48305,6,5,6,4,4,4,5,4,6,6,3,4,3
48307,5,5,5,4,4,4,4,4,4,4,3,3,3
48309,11,8,11,8,8,9,7,7,9,8,7,5,5
48311,5,5,5,4,4,4,4,4,4,4,3,3,3
48313,12,8,5,7,8,9,4,8,7,4,7,6,5
48315,10,5,8,4,7,10,6,7,8,7,6,7,6
48317,7,8,5,4,4,4,4,4,5,4,5,4,3
48319,5,5,5,4,4,4,4,4,4,4,3,3,4
48321,8,14,10,12,6,8,7,6,6,12,5,6,7
48323,8,6,8,6,6,6,7,5,6,5,6,4,5
48325,8,8,7,6,6,6,7,6,7,6,3,4,6
48327,5,5,5,4,4,4,5,4,5,4,4,3,3
48329,11,11,9,12,11,8,6,5,8,6,7,6,6
48331,7,9,8,7,7,7,5,7,4,6,6,5,6
48333,5,5,5,4,4,4,5,4,4,6,3,3,3
48335,5,5,6,4,4,4,4,4,4,4,4,3,3
48337,16,12,10,11,14,6,10,10,10,7,8,4,3
48339,10,10,10,10,9,10,9,11,9,11,9,8,8
48341,6,6,5,5,6,5,5,4,5,5,5,4,4
48343,7,6,7,5,6,8,4,4,7,6,6,5,7
48345,5,5,5,5,4,4,4,4,4,4,3,3,3
48347,12,9,8,7,9,16,7,8,6,10,7,6,7
48349,13,9,8,10,9,7,8,7,9,9,7,9,6
48351,17,12,11,11,10,8,8,12,11,14,13,12,9
48353,7,6,6,6,6,6,6,4,5,5,4,4,4
48355,15,16,15,15,14,14,12,13,10,9,12,11,10
48357,5,5,5,5,4,4,4,4,4,4,3,3,3
48359,7,5,5,5,4,4,7,4,4,4,7,5,6
48361,19,18,17,13,13,14,9,16,10,10,15,13,14
48363,8,7,7,10,8,7,7,7,5,7,6,4,13
48365,10,8,7,7,7,7,7,8,4,8,5,6,4
48367,15,11,14,12,10,11,11,9,7,8,7,7,7
48369,5,5,5,7,4,4,4,4,4,4,3,4,3
48371,6,5,5,5,4,4,5,4,4,4,3,3,3
48373,18,17,16,8,16,12,10,10,9,8,11,12,7
48375,10,13,9,15,14,11,12,9,9,14,11,8,8
48377,5,5,5,5,4,4,4,4,4,4,3,3,3
48379,5,12,16,5,13,9,8,8,9,10,7,8,8
48381,6,7,12,9,6,11,10,11,8,9,8,6,8
48383,8,7,5,7,6,4,5,4,4,5,5,4,3
48385,5,5,5,5,4,4,4,4,4,4,3,3,3
48387,8,8,10,7,8,8,9,4,9,7,5,4,8
48389,9,5,7,6,7,7,5,6,7,6,4,5,4
48391,5,12,5,11,9,12,4,9,6,7,3,3,8
48393,5,5,5,5,4,4,4,4,4,4,3,3,3
48395,9,9,7,7,7,7,4,6,6,6,6,5,5
48397,11,11,10,11,11,10,9,9,10,9,7,5,7
48399,9,7,6,6,7,4,4,6,4,4,3,3,4
48401,11,9,9,9,8,9,8,7,6,9,6,6,5
48403,17,9,10,7,4,4,4,12,6,13,7,11,3
48405,16,10,5,5,8,4,4,10,4,12,8,10,6
48407,16,15,12,5,12,11,9,10,9,8,9,8,7
48409,17,10,8,14,14,12,7,11,7,6,5,5,8
48411,5,5,6,5,4,4,5,4,5,4,3,3,5
48413,5,5,5,5,4,5,4,4,4,4,4,3,3
48415,6,5,5,5,5,4,4,4,5,4,4,3,3
48417,5,5,5,5,4,4,4,4,4,5,3,3,4
48419,14,5,7,6,7,4,6,9,4,11,6,7,5
48421,5,5,5,5,5,4,4,4,5,4,3,3,3
48423,11,12,10,11,9,9,7,7,8,8,6,5,5
48425,5,5,5,14,4,8,4,4,4,8,10,5,7
48427,5,6,6,6,5,5,5,4,5,5,4,3,6
48429,5,6,5,5,4,4,4,4,4,5,3,3,6
48431,5,5,5,5,4,4,4,4,4,4,3,3,3
48433,5,5,5,5,4,4,4,4,4,4,3,3,3
48435,5,5,5,5,4,5,4,4,4,4,3,3,3
48437,5,6,5,5,5,4,6,4,5,4,4,3,4
48439,10,10,10,9,10,9,9,8,8,7,8,8,8
48441,12,11,11,9,12,11,11,9,9,7,6,8,8
48443,5,5,5,5,4,4,5,4,4,4,3,3,3
48445,7,7,6,7,4,4,7,5,6,4,3,4,4
48447,5,5,5,5,4,4,4,4,5,4,3,3,3
48449,5,5,5,5,5,8,4,4,4,4,6,3,7
48451,16,10,5,9,10,8,11,8,4,4,7,5,5
48453,13,14,14,13,10,10,9,9,10,9,8,8,10
48455,17,12,10,6,11,11,10,10,10,4,9,3,8
48457,18,5,18,9,15,11,11,10,11,10,9,11,9
48459,9,8,9,7,4,9,6,6,8,7,6,5,6
48461,5,5,5,8,4,6,4,4,4,6,5,3,4
48463,6,5,6,5,4,5,5,5,5,5,4,3,4
48465,5,5,5,5,4,4,4,4,4,4,3,3,3
48467,11,11,18,10,15,11,8,9,10,11,7,8,7
48469,6,15,12,15,6,11,5,8,6,7,4,3,8
48471,15,9,8,7,9,11,8,10,9,6,7,6,6
48473,10,8,7,9,8,8,7,7,9,9,7,7,6
48475,5,6,5,5,8,6,4,5,6,6,5,4,3
48477,7,8,5,7,8,8,4,6,7,6,6,4,5
48479,12,9,13,11,9,9,10,10,8,8,9,5,8
48481,8,9,8,9,4,8,7,5,7,15,5,5,6
48483,5,5,5,5,4,4,4,4,4,4,3,3,3
48485,15,16,14,14,15,11,11,9,10,9,8,8,11
48487,5,5,7,7,7,6,4,4,4,5,3,4,3
48489,5,6,5,6,5,4,5,5,5,6,4,3,4
48491,10,9,9,9,8,7,7,6,7,6,5,6,5
48493,10,12,8,7,8,8,4,7,8,7,5,5,5
48495,9,10,7,9,11,7,4,4,4,8,7,6,6
48497,16,9,9,10,12,8,11,11,8,10,6,8,5
48499,10,8,11,8,9,9,6,6,8,8,6,5,8
48501,5,5,6,8,7,6,8,6,7,7,6,6,7
48503,6,6,5,6,7,6,5,6,5,5,4,3,4
48505,8,7,5,7,4,4,7,6,4,6,6,3,8
48507,6,6,6,5,4,5,6,4,6,5,4,3,5
49001,5,5,9,7,4,8,12,5,10,5,6,4,6
49003,14,17,14,14,15,16,17,10,12,10,11,8,9
49005,9,11,14,13,11,9,9,8,10,7,6,5,5
49007,11,19,13,19,19,10,19,10,8,12,7,8,4
49009,5,5,5,5,4,11,16,4,4,4,3,3,3
49011,14,10,15,13,13,13,13,11,10,9,9,6,7
49013,8,18,13,17,16,13,18,9,9,10,6,7,4
49015,8,18,9,19,11,7,14,7,8,9,7,5,4
49017,6,5,11,10,4,9,12,7,9,4,5,3,7
49019,10,5,11,19,4,9,4,9,7,11,9,8,6
49021,7,19,18,12,8,15,16,8,14,6,6,6,8
49023,14,16,14,5,14,12,13,13,13,12,11,5,4
49025,5,5,17,17,12,16,14,12,14,9,3,8,9
49027,8,13,9,6,5,8,14,7,11,7,9,5,3
49029,13,13,5,16,14,4,4,11,13,4,8,7,3
49031,6,5,5,5,5,4,4,4,4,4,3,3,5
49033,5,5,5,14,5,10,4,4,9,4,3,3,3
49035,15,17,18,18,17,17,15,15,14,13,11,9,8
49037,9,10,11,14,9,10,11,9,9,9,9,8,10
49039,10,18,11,17,14,10,17,9,11,10,8,5,4
49041,6,7,7,8,5,6,12,5,7,6,6,4,4
49043,8,11,10,14,13,11,12,9,9,7,8,5,5
49045,16,17,16,19,19,16,15,14,14,14,14,6,6
49047,8,17,10,15,14,9,16,8,6,17,7,16,5
49049,14,15,16,14,13,13,12,12,11,10,7,5,5
49051,5,16,17,16,15,15,13,13,13,12,9,7,6
49053,15,14,18,18,14,16,11,13,14,11,10,8,7
49055,5,8,5,14,5,4,8,4,7,4,6,3,3
49057,17,18,18,16,17,18,15,16,15,14,12,10,10
50001,9,14,13,12,13,13,14,13,15,13,16,14,15
50003,9,16,15,14,13,16,17,15,18,17,13,16,17
50005,8,13,12,10,16,17,11,12,14,18,16,16,15
50007,11,13,12,11,11,12,12,14,9,10,11,12,13
50009,5,12,12,11,18,18,4,4,12,16,14,15,16
50011,8,13,12,8,12,17,12,16,16,7,11,13,15
50013,9,14,13,5,12,13,11,4,4,4,11,11,13
50015,8,13,12,9,14,16,12,14,14,13,14,15,14
50017,9,14,13,11,15,16,14,13,15,15,16,16,14
50019,5,13,12,9,15,17,9,11,14,14,14,14,16
50021,8,16,15,18,13,14,14,14,18,15,17,17,18
50023,9,13,12,10,14,15,13,12,16,11,16,16,10
50025,12,17,18,14,15,18,16,19,19,19,16,16,19
50027,10,17,16,14,15,17,16,14,18,16,19,16,18
51001,10,10,16,11,15,15,19,17,18,16,18,14,16
51003,6,8,8,12,8,9,12,12,14,8,6,6,7
51005,17,5,10,5,12,8,15,12,11,10,17,17,14
51007,5,5,7,5,7,8,12,8,10,15,14,14,11
51009,10,7,6,12,6,4,9,8,4,11,14,14,12
51011,5,6,5,10,5,4,7,4,10,12,13,14,10
51013,9,7,8,8,7,8,9,7,6,7,8,5,5
51015,7,7,16,14,7,5,10,12,11,10,9,5,5
51017,5,5,11,5,5,4,4,4,11,4,12,3,3
51019,15,10,9,15,10,6,12,13,13,12,12,12,14
51021,19,19,5,16,19,19,18,18,4,18,19,19,18
51023,14,5,7,8,10,7,14,11,17,7,14,14,11
51025,6,5,5,5,5,7,9,5,17,15,16,15,18
51027,19,19,19,19,19,19,19,18,19,19,19,19,19
51029,5,5,5,8,5,4,4,5,9,13,10,11,9
51031,10,10,8,15,7,4,10,8,13,13,13,14,7
51033,5,8,7,9,7,9,17,12,18,10,17,18,11
51035,16,18,13,5,19,16,12,10,12,16,17,17,16
51036,5,8,7,8,5,8,9,13,14,13,3,12,10
51037,5,7,5,7,5,4,8,6,16,13,14,16,15
51041,9,10,8,10,9,9,14,13,16,15,14,14,9
