FIPS,2010 RR_Level,2011 RR_Level,2012 RR_Level,2013 RR_Level,2014 RR_Level,2015 RR_Level,2016 RR_Level,2017 RR_Level,2018 RR_Level,2019 RR_Level,2020 RR_Level,2021 RR_Level,2022 RR_Level
28021,18,18,18,18,18,16,18,16,18,18,18,18,16
28023,15,16,16,14,16,14,16,18,18,18,17,16,17
28025,18,18,18,16,18,18,16,17,18,18,18,13,16
28027,16,18,18,18,17,18,17,18,17,18,18,17,17
28029,14,15,16,16,16,16,16,18,16,16,16,15,13
28031,12,15,12,12,18,12,13,15,14,12,13,14,15
28033,13,15,14,15,14,12,12,13,13,13,13,12,13
28035,12,12,13,9,12,11,13,11,14,14,11,13,16
28037,18,18,18,18,14,18,18,18,17,18,18,12,11
28039,14,14,14,12,12,13,13,15,15,15,13,13,12
28041,18,18,15,13,13,13,14,18,18,18,18,18,13
28043,18,18,17,17,17,18,18,18,18,17,17,18,11
28045,4,11,11,1,11,11,11,8,13,4,11,11,12
28047,11,11,11,11,11,14,13,12,14,13,13,11,12
28049,15,16,16,15,16,16,16,15,15,15,14,15,14
28051,16,18,18,17,16,18,18,18,18,17,17,15,17
28053,16,18,18,18,18,18,18,17,18,18,18,14,18
28055,18,18,18,18,18,18,18,18,18,18,18,18,18
28057,11,12,13,11,16,15,16,16,16,15,18,15,13
28059,5,11,11,12,11,12,13,14,15,12,8,11,11
28061,14,16,15,14,15,13,15,18,18,17,18,16,17
28063,16,18,18,18,18,18,18,18,17,18,17,15,14
28065,11,18,13,13,14,11,13,18,14,9,11,14,12
28067,13,14,12,11,14,11,14,13,13,15,15,16,16
28069,18,18,18,18,16,16,18,18,18,18,18,18,18
28071,16,16,16,16,17,15,18,16,15,15,15,15,13
28073,8,14,11,8,13,12,12,12,13,13,11,13,14
28075,16,17,16,16,16,15,17,18,18,18,15,17,18
28077,11,16,18,15,13,11,15,15,18,12,12,12,11
28079,18,16,18,16,16,16,16,17,16,17,17,15,18
28081,12,17,13,16,17,15,14,15,17,15,13,15,16
28083,16,18,18,17,18,18,18,18,18,17,17,17,16
28085,13,16,16,15,13,13,15,16,18,15,15,12,10
28087,16,16,16,16,17,16,16,17,17,17,16,13,17
28089,15,16,16,16,13,16,16,16,16,16,16,15,16
28091,3,14,11,11,11,7,11,11,11,2,5,11,6
28093,15,18,15,16,15,14,15,15,18,14,12,12,12
28095,14,14,15,13,17,16,16,16,17,17,16,14,14
28097,18,18,18,18,17,18,18,18,18,17,17,18,15
28099,18,18,18,17,16,16,16,17,17,18,17,17,18
28101,15,16,16,16,16,15,16,18,17,18,17,16,18
28103,18,18,18,18,16,18,17,18,18,17,17,17,18
28105,18,18,16,18,18,17,17,18,18,17,17,14,18
28107,16,16,18,16,18,16,18,16,15,16,17,16,13
28109,5,11,8,5,11,4,12,9,12,11,7,3,3
28111,18,14,18,11,12,12,13,14,15,16,13,14,14
28113,11,15,13,12,11,9,11,11,11,3,13,12,12
28115,15,17,16,17,17,16,16,16,17,16,14,15,15
28117,13,15,15,14,15,12,16,16,17,15,13,14,14
28119,16,18,18,18,18,18,18,18,18,18,18,17,18
28121,10,11,13,14,15,15,12,15,14,14,13,14,15
28123,14,15,15,15,15,15,14,17,16,16,16,15,18
28125,18,18,18,18,18,18,18,18,18,18,18,15,18
28127,18,15,15,18,16,14,14,16,15,14,13,14,14
28129,13,15,13,14,15,13,13,16,15,15,16,15,16
28131,11,11,12,8,11,11,12,12,14,13,11,11,11
28133,16,18,18,18,17,18,17,18,18,18,17,16,17
28135,16,18,18,17,18,18,18,18,18,17,17,18,18
28137,14,16,16,16,16,13,16,14,10,13,15,13,13
28139,15,18,18,18,17,13,17,18,18,16,12,12,13
28141,12,11,12,3,11,11,15,16,15,15,12,14,13
28143,15,18,18,18,18,16,18,15,14,16,18,15,15
28145,15,18,18,18,17,14,16,16,17,16,13,13,14
28147,6,14,13,11,11,6,18,11,12,3,11,11,7
28149,18,18,18,17,18,17,17,16,17,17,17,16,17
28151,18,18,18,18,18,18,18,18,18,18,18,16,18
28153,15,16,15,13,14,13,15,16,16,17,17,16,14
28155,18,17,18,17,17,17,17,18,18,17,17,16,16
28157,18,18,16,18,13,15,18,16,16,18,13,11,7
28159,18,18,18,18,17,17,17,17,18,17,17,16,18
28161,18,18,18,17,18,18,18,18,16,16,17,18,14
28163,16,18,16,17,16,17,17,16,17,17,17,11,17
29001,16,18,18,18,18,18,17,18,18,17,17,18,18
29003,18,18,18,15,18,18,17,17,18,16,16,17,16
29005,18,18,18,18,18,18,18,17,18,18,18,18,18
29007,14,18,16,15,16,15,16,18,15,15,14,13,14
29009,12,14,14,13,13,15,12,13,12,14,15,15,15
29011,18,13,14,15,15,18,16,16,18,15,16,17,14
29013,15,15,15,15,15,16,16,15,16,16,18,16,15
29015,14,16,15,16,16,17,15,16,15,17,17,15,13
29017,18,18,11,12,12,16,18,12,18,12,13,7,13
29019,12,13,14,13,15,14,15,15,13,14,15,14,14
29021,16,15,14,12,13,16,15,15,13,13,13,13,11
29023,14,3,8,11,6,7,16,12,6,16,11,11,12
29025,18,16,15,18,18,18,14,17,16,16,14,18,14
29027,12,16,15,11,15,15,15,16,14,15,15,13,13
29029,12,13,15,15,16,16,12,14,13,13,13,13,11
29031,11,12,16,13,13,16,13,15,12,12,13,14,16
29033,18,16,15,18,16,18,15,18,16,16,14,17,15
29035,15,15,11,15,18,9,17,16,18,14,16,10,14
29037,13,13,13,14,13,14,14,14,13,14,16,16,15
29039,12,14,15,16,16,18,16,18,18,16,17,17,14
29041,18,16,16,16,17,18,18,18,18,18,15,18,17
29043,11,13,11,12,14,11,15,13,13,12,15,15,15
29045,18,18,18,18,18,18,17,18,18,18,17,18,18
29047,13,14,13,13,15,13,13,15,14,14,14,15,15
29049,18,15,14,14,15,16,14,16,15,15,14,16,14
29051,12,15,16,14,16,14,13,16,14,15,15,16,16
29053,15,18,15,15,16,18,18,18,14,16,15,16,15
29055,9,11,9,11,10,2,9,11,10,4,11,5,11
29057,11,11,13,18,13,18,14,15,15,14,15,18,13
29059,11,12,14,14,14,18,13,12,13,11,14,12,12
29061,18,18,16,18,18,18,16,18,18,18,16,18,16
29063,18,16,18,15,16,18,15,18,16,18,15,17,14
29065,12,13,12,15,14,8,14,12,13,5,13,3,12
29067,15,18,13,14,16,18,18,12,12,13,12,13,12
29069,11,11,2,13,4,12,15,14,13,17,14,12,14
29071,10,7,11,11,11,11,5,11,5,4,9,11,11
29073,10,11,12,11,12,11,12,12,8,11,11,11,11
29075,18,18,18,16,17,18,17,17,18,17,17,17,18
29077,4,10,12,11,11,7,11,12,12,12,12,11,12
29079,18,18,18,17,18,18,18,18,18,18,17,18,17
29081,18,18,18,17,18,18,18,18,18,17,18,18,18
29083,14,15,14,15,15,16,15,15,15,15,16,16,14
29085,11,15,15,16,16,17,15,14,16,14,18,14,13
29087,16,18,18,16,18,18,18,18,18,18,18,18,18
29089,18,18,15,14,18,18,17,18,15,16,15,16,15
29091,16,18,13,18,16,15,18,15,16,16,14,14,13
29093,11,18,10,11,11,9,11,11,11,5,12,4,12
29095,12,13,12,12,13,12,13,13,13,13,13,13,12
29097,11,12,14,14,12,16,14,15,15,15,15,15,14
29099,7,9,6,6,6,9,4,8,3,4,10,11,11
29101,12,13,13,14,14,15,14,14,13,14,14,15,13
29103,18,18,18,18,18,18,17,18,18,18,18,17,18
29105,11,12,13,14,15,13,13,12,11,11,12,11,11
29107,15,15,13,14,15,16,14,16,15,14,14,16,12
29109,11,12,13,13,12,13,12,13,13,13,14,14,13
29111,18,18,18,18,18,16,16,18,16,18,18,16,17
29113,11,15,11,8,12,11,11,12,7,8,11,14,11
29115,16,18,18,16,18,18,17,18,18,18,17,18,18
29117,18,18,16,18,18,18,16,18,17,18,16,18,17
29119,12,18,18,13,11,13,12,14,13,15,15,15,16
29121,16,18,18,16,18,18,18,18,18,18,17,18,18
29123,13,15,3,9,11,15,13,11,12,11,12,5,11
29125,8,11,12,18,13,12,14,11,11,18,7,18,11
29127,18,18,16,18,17,15,16,18,16,18,17,13,17
29129,18,18,18,18,18,18,18,18,18,18,18,18,18
29131,11,13,18,15,16,15,18,15,13,15,12,15,13
29133,18,18,18,18,18,16,16,18,18,16,18,18,17
29135,12,18,18,18,18,18,18,18,14,18,15,18,19
29137,16,18,16,18,18,16,18,18,18,18,17,15,17
29139,12,16,18,11,13,12,13,18,10,13,12,12,12
29141,13,16,16,16,16,18,16,16,13,18,15,16,15
29143,11,18,11,14,15,15,15,16,16,18,17,14,15
29145,11,12,13,12,12,14,13,14,12,14,15,14,15
29147,18,18,18,16,18,18,18,17,18,18,18,18,19
29149,18,18,10,18,15,10,17,18,16,18,18,14,14
29151,11,18,16,13,15,18,18,15,12,18,12,14,13
29153,16,18,15,16,18,15,18,11,14,18,14,18,14
29155,1,15,5,14,13,16,15,15,18,18,16,13,14
29157,12,13,11,12,11,18,12,12,12,11,13,11,12
29159,15,15,15,15,15,16,16,16,14,16,15,16,14
29161,7,3,9,13,13,7,12,11,12,2,9,7,11
29163,18,18,18,14,15,12,13,14,14,13,13,13,9
29165,13,13,13,13,14,14,15,15,15,15,15,15,16
29167,3,13,14,15,15,16,14,15,15,14,16,16,13
29169,10,7,11,15,15,11,11,13,12,4,6,11,8
29171,18,18,18,18,18,18,18,18,18,17,17,18,18
29173,18,18,16,18,18,14,16,16,18,16,15,13,19
29175,15,16,16,15,16,16,18,18,16,16,15,16,16
29177,18,15,13,15,15,18,13,15,15,14,14,16,13
29179,13,18,18,16,18,11,18,14,15,5,18,3,19
29181,16,12,5,15,11,2,17,15,13,18,18,12,13
29183,12,12,13,12,12,13,12,12,11,12,13,14,15
29185,13,18,18,18,18,18,18,15,18,18,17,16,14
29186,11,11,4,18,5,13,9,11,6,7,11,10,9
29187,11,8,1,3,2,10,11,12,11,9,11,5,8
29189,12,12,12,12,12,13,11,11,9,11,11,12,12
29195,18,17,15,15,16,18,16,18,16,16,14,17,15
29197,18,18,18,18,18,18,18,18,18,18,18,18,19
29199,18,18,18,18,18,18,18,18,18,18,18,18,19
29201,15,16,18,8,16,11,14,18,14,15,16,18,16
29203,15,18,12,18,17,11,18,18,18,12,18,7,14
29205,18,18,18,18,18,18,18,18,18,18,18,16,18
29207,14,14,11,12,11,14,15,14,13,15,14,11,13
29209,13,13,13,13,14,14,11,11,12,12,15,13,15
29211,18,18,18,17,18,18,18,18,18,18,17,18,18
29213,15,15,13,14,15,16,13,11,13,13,14,11,13
29215,13,13,12,15,16,12,15,13,13,11,6,11,11
29217,16,15,14,16,16,18,17,16,18,16,18,16,15
29219,11,13,13,3,11,6,11,11,3,11,12,11,12
29221,9,11,4,6,5,7,6,11,5,5,6,4,11
29223,14,18,11,12,13,14,15,13,13,12,14,5,13
29225,11,13,12,12,14,5,14,12,12,11,12,12,12
29227,18,18,18,16,18,18,18,17,18,18,18,18,19
29229,13,15,13,12,18,13,16,12,11,12,11,12,11
29510,9,6,11,5,4,6,1,1,0,0,1,2,1
30001,18,16,18,18,16,17,18,18,17,18,17,18,16
30003,18,18,18,18,16,16,16,18,16,16,17,18,17
30005,18,18,18,18,18,18,18,18,18,18,18,18,19
30007,18,18,18,18,16,18,18,18,18,16,17,18,17
30009,15,15,16,15,16,15,16,16,16,18,18,16,17
30011,18,18,18,18,18,18,18,18,18,18,18,18,19
30013,12,13,18,11,16,14,18,15,18,13,14,18,16
30015,16,18,17,18,17,16,18,18,18,18,18,18,18
30017,18,18,18,18,18,18,18,18,18,18,18,18,19
30019,18,18,18,18,18,18,18,18,18,18,18,18,19
30021,18,18,18,18,18,18,18,18,18,18,18,18,19
30023,18,15,16,18,16,16,17,18,18,17,17,18,15
30025,18,18,18,18,18,18,18,18,18,18,18,18,19
30027,18,18,16,18,18,17,17,18,17,18,18,18,19
30029,15,15,13,11,14,14,13,14,17,15,16,16,16
30031,16,16,16,14,16,16,17,17,17,15,17,17,17
30033,18,18,18,18,18,18,18,18,18,18,18,18,19
30035,18,18,15,15,15,16,18,16,18,16,17,17,17
30037,18,18,18,18,18,18,18,18,18,18,18,18,19
30039,18,18,18,18,18,18,16,18,18,18,17,18,16
30041,18,18,18,18,17,18,18,18,18,18,18,18,19
30043,16,14,16,18,16,16,18,17,17,16,17,18,15
30045,18,18,18,18,18,18,18,18,18,18,18,18,19
30047,11,14,12,14,15,14,15,14,16,15,16,12,13
30049,16,8,16,15,15,12,17,16,18,16,17,17,16
30051,18,18,18,18,18,18,18,18,18,18,18,18,19
30053,13,15,13,14,18,14,16,14,18,15,17,17,16
30055,18,18,18,18,18,18,18,18,18,18,18,18,19
30057,18,16,18,18,17,18,18,18,17,16,17,16,15
30059,18,18,18,18,16,18,18,18,18,18,18,18,19
30061,14,18,14,16,16,14,16,14,18,18,18,18,19
30063,11,14,12,12,14,14,15,15,14,15,15,16,16
30065,18,18,16,18,18,16,16,18,16,18,18,17,17
30067,16,16,16,15,16,16,17,17,16,17,18,17,17
30069,18,18,18,18,18,18,18,18,18,18,18,18,19
30071,18,18,17,18,18,18,18,18,18,18,18,19,19
30073,18,18,18,18,16,16,18,18,18,18,17,19,17
30075,18,18,18,18,16,18,18,18,18,18,18,19,19
30077,15,14,15,15,15,18,18,16,16,16,18,17,15
30079,18,18,18,18,18,18,18,18,18,18,18,19,19
30081,15,16,16,16,16,16,16,18,16,17,17,17,17
30083,18,18,18,18,18,18,18,18,18,18,17,18,19
30085,18,18,18,18,18,18,18,18,18,18,18,19,19
30087,16,16,18,18,18,18,18,18,18,18,17,17,18
30089,13,15,13,18,18,14,18,14,18,15,16,16,15
30091,18,18,18,18,18,18,18,18,18,18,18,19,19
30093,18,16,18,18,16,17,18,18,18,16,17,10,9
30095,15,15,18,15,16,16,18,16,15,18,18,17,17
30097,18,18,18,18,18,18,18,18,17,18,18,19,19
30099,18,18,18,14,16,18,16,16,18,18,16,19,19
30101,18,18,16,18,18,18,18,18,18,17,18,19,19
30103,18,18,16,18,18,18,18,18,18,18,19,19,19
30105,18,18,18,18,18,18,18,18,18,18,19,19,19
30107,18,18,18,18,18,18,18,18,18,18,19,19,19
30109,18,18,18,18,18,18,18,18,18,18,19,19,19
30111,11,12,13,12,13,12,14,14,13,13,14,13,16
31001,18,18,18,18,18,18,18,17,18,18,19,19,19
31003,18,18,18,18,18,18,18,18,18,18,19,19,19
31005,18,18,18,18,18,18,18,18,18,18,19,19,19
31007,18,18,18,18,18,18,18,18,18,18,19,19,19
31009,18,18,18,18,18,18,18,18,18,18,19,19,19
31011,18,18,18,18,18,18,18,18,18,18,19,19,19
31013,18,18,18,18,18,18,18,18,18,18,17,19,19
31015,18,18,18,18,18,18,18,18,18,18,19,19,19
31017,18,18,18,18,18,18,18,18,18,18,19,19,19
31019,18,18,18,18,18,18,18,18,18,18,19,19,19
31021,18,18,16,16,16,18,17,17,18,18,19,19,19
31023,18,18,18,18,18,17,18,17,17,18,19,19,19
31025,16,16,16,16,16,16,18,17,16,16,17,17,19
31027,18,18,18,18,18,18,18,18,18,18,19,19,19
31029,18,18,18,18,18,18,18,18,18,18,19,19,19
31031,18,18,18,18,18,18,18,18,18,18,19,19,19
31033,18,16,18,18,18,18,18,18,18,18,19,18,19
31035,18,18,18,18,18,18,18,18,18,18,19,19,19
31037,18,18,16,18,18,18,18,18,18,18,19,19,19
31039,18,17,16,17,18,18,18,18,18,18,19,19,19
31041,18,18,18,18,18,18,18,18,18,18,19,19,19
31043,18,16,15,18,16,18,17,18,18,18,19,17,17
31045,18,18,18,18,18,18,17,18,18,18,17,19,19
31047,18,18,18,18,18,18,18,18,18,18,19,19,19
31049,18,18,18,18,18,18,18,18,18,18,19,19,19
31051,18,18,16,18,18,18,18,18,18,18,19,18,18
31053,18,16,16,16,16,18,17,17,17,17,17,18,17
31055,14,14,14,15,15,15,16,15,16,15,15,16,15
31057,18,18,18,18,18,18,18,18,18,18,19,19,19
31059,18,18,18,18,18,18,18,18,18,18,19,19,19
31061,18,18,18,18,18,18,18,18,18,18,19,19,19
31063,18,18,18,18,18,18,18,18,18,18,19,19,19
31065,18,18,18,18,18,18,18,18,18,18,19,19,19
31067,16,16,16,16,17,17,17,18,17,17,17,19,19
31069,18,18,18,18,18,18,18,18,18,18,19,19,19
31071,18,18,18,18,18,18,18,18,18,18,19,19,19
31073,18,18,18,18,18,18,18,18,18,18,19,19,19
31075,18,18,18,18,18,18,18,18,18,18,19,19,19
31077,18,18,18,18,18,18,18,18,18,18,19,19,19
31079,18,18,18,18,18,18,18,18,18,18,19,19,19
31081,18,18,18,18,18,18,18,17,18,18,19,19,19
31083,18,18,18,18,18,18,18,18,18,18,19,19,19
31085,18,18,18,18,18,18,18,18,18,18,19,19,19
31087,18,18,18,18,18,18,18,18,18,18,19,19,19
31089,18,18,18,18,18,18,18,18,18,18,19,19,19
31091,18,18,18,18,18,18,18,18,18,18,19,19,19
31093,18,18,18,18,18,18,18,18,18,18,19,19,19
31095,16,18,18,18,18,18,18,18,18,18,19,19,19
31097,18,18,18,16,16,18,19,18,18,17,19,17,19
31099,18,18,18,18,18,18,19,18,18,18,19,19,19
31101,18,18,18,18,18,18,19,18,18,18,19,19,19
31103,18,18,18,18,18,18,19,18,18,18,19,19,19
31105,18,18,15,18,18,15,19,16,18,18,19,19,19
31107,18,18,18,18,18,18,19,18,19,18,19,19,19
31109,15,15,14,14,15,15,16,16,15,15,15,16,17
31111,18,18,18,18,18,18,19,18,19,19,19,19,19
31113,18,18,18,18,18,18,19,18,19,19,19,19,19
31115,18,18,18,18,18,18,19,18,19,19,19,19,19
31117,18,18,18,18,18,18,19,18,19,19,19,19,19
31119,18,18,18,18,18,18,19,18,19,19,19,19,19
31121,18,18,18,18,18,18,19,18,19,19,19,19,19
31123,18,18,18,18,18,18,19,18,19,19,19,19,19
31125,18,18,18,18,18,18,19,18,19,19,19,19,19
31127,18,18,18,16,18,18,19,18,19,19,19,18,18
31129,18,18,18,18,18,18,19,18,19,19,19,19,19
31131,18,18,16,16,18,17,19,18,17,17,17,17,18
31133,16,18,18,18,18,18,19,18,19,19,19,19,19
31135,18,18,18,18,18,18,19,18,19,19,19,19,19
31137,18,18,18,18,18,18,19,18,19,19,19,19,19
31139,18,18,18,18,18,18,19,18,19,19,19,19,19
31141,18,18,18,18,18,18,19,18,17,19,19,19,19
31143,18,18,18,18,18,18,19,18,19,19,19,19,19
31145,18,18,18,18,18,18,19,18,19,19,19,19,19
31147,16,18,18,18,18,18,19,18,19,19,19,19,19
31149,18,18,18,18,18,18,19,18,19,19,19,19,19
31151,16,18,18,18,18,18,17,18,19,17,17,19,18
31153,15,14,15,15,16,15,15,16,15,15,17,17,17
31155,15,18,18,18,16,16,16,16,16,19,17,17,19
31157,18,16,16,18,18,18,19,18,19,19,17,19,19
31159,18,18,16,18,18,17,19,17,17,17,17,18,19
31161,18,18,18,18,18,18,19,18,19,19,17,19,19
31163,18,18,18,18,18,18,19,18,19,19,19,19,19
31165,18,18,18,18,18,18,19,18,19,19,19,19,19
31167,18,18,18,18,18,18,19,18,19,19,19,19,19
31169,18,18,18,18,18,18,19,18,19,19,19,19,19
31171,18,18,18,18,18,18,19,18,19,19,19,19,19
31173,18,18,16,18,16,18,17,18,19,19,19,19,18
31175,18,18,18,18,18,18,19,19,19,19,19,19,19
31177,18,15,18,15,18,18,19,19,17,16,16,19,17
31179,18,18,18,18,18,18,19,19,19,19,19,19,19
31181,18,18,18,18,18,18,19,19,19,19,19,19,19
31183,18,18,18,18,18,18,19,19,19,19,19,19,19
31185,18,18,18,18,18,17,17,17,19,17,17,18,18
32001,4,11,11,12,14,11,12,11,11,13,14,13,13
32003,11,10,11,11,12,12,12,13,12,13,13,14,14
32005,6,11,13,13,11,12,12,14,13,12,14,14,15
32007,13,14,14,13,13,13,14,15,14,16,14,15,11
32009,18,18,18,13,18,18,19,19,19,19,19,19,19
32011,18,18,18,18,18,19,19,19,19,19,19,19,19
32013,12,14,14,13,14,14,14,14,14,16,14,15,13
32015,11,12,12,13,14,12,12,13,12,19,15,14,13
32017,18,11,18,18,18,19,11,19,12,19,14,14,14
32019,7,12,11,12,14,7,12,11,11,11,14,15,13
32021,10,18,11,18,18,11,13,13,12,13,19,14,19
32023,2,5,2,11,11,4,8,10,4,12,13,12,7
32027,6,11,18,12,13,12,12,11,12,19,13,14,12
32029,10,10,11,9,18,5,19,19,11,11,19,14,13
32031,8,6,9,7,12,12,12,11,12,11,12,12,12
32033,12,12,12,14,14,13,12,14,13,15,14,19,15
32510,11,11,11,10,11,2,12,9,11,12,14,14,14
33001,13,11,14,12,12,5,11,6,3,11,13,12,15
33003,13,13,14,13,11,6,10,11,12,12,14,13,13
33005,13,11,11,12,11,6,11,11,5,12,14,14,13
33007,14,13,13,14,4,3,13,11,12,12,12,8,4
33009,13,12,13,14,13,12,14,12,14,13,15,15,15
33011,12,11,12,12,10,3,3,5,7,11,12,13,11
33013,15,14,15,13,9,11,12,12,10,12,12,14,14
33015,14,12,12,13,11,7,10,11,11,12,13,16,15
33017,12,13,14,11,4,6,6,8,7,6,11,11,12
33019,13,11,12,13,11,10,12,11,8,11,12,9,12
34001,11,11,7,8,11,11,8,4,2,2,5,10,5
34003,15,15,14,14,15,15,15,14,14,14,14,15,16
34005,13,13,12,11,12,12,12,9,5,8,12,13,14
34007,11,10,8,6,11,8,8,3,1,2,7,10,7
34009,13,12,7,3,12,11,10,3,2,2,5,8,10
34011,15,14,12,12,12,13,9,3,0,2,8,11,10
34013,14,15,13,13,14,14,11,11,10,6,11,12,11
34015,11,11,7,6,11,11,9,4,2,2,9,11,12
34017,15,15,14,14,15,14,14,13,12,12,14,14,14
34019,13,13,14,13,14,14,13,13,14,14,16,16,17
34021,13,14,14,13,14,13,14,11,10,11,12,12,12
34023,15,14,13,15,13,14,12,12,12,12,13,14,15
34025,13,12,12,13,12,12,12,11,9,11,13,14,14
34027,14,14,14,15,14,15,14,13,13,13,14,15,16
34029,13,12,11,9,11,11,6,10,6,11,11,13,13
34031,14,15,14,13,14,14,13,12,11,12,12,14,14
34033,12,11,12,11,13,9,11,11,0,1,5,11,12
34035,15,15,15,14,14,15,14,13,14,13,15,16,16
34037,12,13,13,14,15,12,11,12,11,10,11,15,14
34039,15,15,15,15,15,14,14,13,12,12,12,14,14
34041,12,13,14,14,12,12,11,9,9,13,12,13,13
35001,6,5,5,11,8,8,11,12,11,9,8,5,7
35003,18,11,13,18,11,11,19,19,14,19,11,6,9
35005,11,6,11,7,11,13,13,11,13,12,14,11,11
35006,11,8,11,12,11,12,8,13,12,13,11,12,11
35007,13,13,11,11,7,12,16,19,14,16,13,12,15
35009,16,18,16,16,18,19,12,16,19,16,10,15,12
35011,18,18,18,18,12,19,19,13,19,19,19,19,19
35013,11,12,11,13,12,12,14,14,14,13,15,14,14
35015,3,13,11,13,9,7,15,12,9,11,14,13,12
35017,16,12,15,3,12,5,15,6,15,15,13,7,11
35019,13,18,11,18,8,15,6,12,19,14,19,11,11
35021,18,18,18,18,18,19,19,19,19,19,19,19,19
35023,18,14,18,13,12,19,15,11,15,13,13,11,12
35025,11,11,15,11,13,13,13,13,13,12,13,14,13
35027,12,11,12,13,11,13,1,12,15,13,13,6,11
35028,6,3,2,2,1,3,5,8,5,8,7,7,6
35029,14,13,14,11,12,12,15,11,15,13,15,10,12
35031,12,11,11,12,11,13,12,13,13,13,14,13,12
35033,9,3,3,3,3,19,19,19,10,19,11,8,19
35035,11,11,11,12,11,11,13,13,13,12,15,13,14
35037,15,16,15,18,14,19,14,16,16,17,15,15,14
35039,2,0,0,0,0,0,0,0,0,1,1,1,0
35041,14,18,16,14,15,16,14,15,19,15,15,15,14
35043,12,11,11,12,11,13,14,13,12,14,13,13,15
35045,12,12,11,12,12,14,13,13,14,12,13,13,12
35047,12,2,2,13,3,15,2,8,9,14,10,4,2
35049,10,6,7,4,6,6,11,12,12,10,11,11,11
35051,13,11,12,12,11,11,12,13,14,14,13,3,11
35053,12,6,12,12,11,12,11,13,13,13,3,2,2
35055,5,3,2,0,0,4,11,12,11,11,12,8,7
35057,9,6,10,12,6,12,6,11,12,11,11,5,6
35059,18,18,18,18,15,19,19,19,19,19,17,16,17
35061,5,5,12,5,11,13,12,8,11,11,11,11,12
36001,14,14,14,14,14,14,15,14,13,13,13,13,13
36003,14,13,13,13,16,11,12,13,13,13,13,14,13
36005,14,14,13,14,14,13,12,12,11,11,11,10,7
36007,14,13,14,12,12,12,7,11,12,12,11,11,11
36009,14,13,13,13,14,11,11,13,14,12,14,13,12
36011,14,12,13,11,13,11,12,11,13,12,11,14,14
36013,14,14,14,14,13,12,11,11,13,12,11,11,11
36015,14,12,11,12,14,13,12,11,12,6,12,12,11
36017,14,14,14,14,12,12,11,11,12,12,12,11,12
36019,14,12,12,15,13,14,14,13,16,16,14,16,14
36021,14,13,12,12,13,12,12,11,14,13,11,14,13
36023,14,13,13,18,12,12,11,11,13,11,13,12,14
36025,13,12,12,12,12,12,11,11,11,11,11,13,13
36027,11,13,11,11,13,11,12,11,11,12,11,13,11
36029,14,13,14,13,13,8,11,11,12,13,12,13,12
36031,15,15,14,16,14,15,14,14,15,16,13,12,14
36033,15,15,11,16,14,15,14,15,17,17,14,15,14
36035,18,16,16,16,14,16,14,16,15,16,12,15,12
36037,13,14,13,12,14,12,11,12,9,12,12,13,14
36039,14,13,11,13,11,12,12,11,11,13,12,11,14
36041,18,18,18,18,14,19,15,19,19,19,14,15,15
36043,15,15,18,15,14,15,13,14,14,15,14,16,14
36045,14,12,14,14,13,14,12,13,15,14,12,15,15
36047,15,15,15,15,15,15,14,14,15,14,15,15,14
36049,14,13,15,13,13,13,12,5,14,12,13,14,14
36051,14,14,12,13,14,12,13,12,11,14,12,14,15
36053,14,14,14,14,12,12,13,12,13,11,14,14,15
36055,14,14,14,13,13,14,13,11,11,11,11,14,11
36057,15,15,16,15,15,15,13,14,12,14,14,14,15
36059,14,14,13,13,14,13,14,14,14,14,14,15,16
36061,15,15,13,14,14,15,13,14,13,13,13,13,13
36063,12,14,12,12,12,11,12,12,12,12,12,12,12
36065,15,15,15,14,12,13,12,12,13,12,12,13,12
36067,14,14,13,13,12,12,11,13,12,11,12,12,12
36069,15,13,12,14,14,15,13,13,13,13,16,16,16
36071,12,13,13,12,12,12,12,12,11,12,12,12,13
36073,13,14,13,12,13,12,12,12,11,12,12,13,12
36075,14,13,13,12,13,12,12,13,14,11,12,12,13
36077,14,14,15,14,14,13,12,14,12,12,14,13,14
36079,14,14,12,11,13,12,12,11,12,14,14,15,14
36081,15,15,15,15,15,15,15,15,15,15,15,16,15
36083,14,13,14,14,15,14,16,15,14,14,13,14,14
36085,12,12,11,12,12,12,11,12,12,12,13,13,13
36087,15,15,15,14,15,14,14,15,15,13,15,15,16
36089,15,15,15,14,14,14,14,14,16,15,15,15,15
36091,16,15,15,15,14,15,16,16,14,16,15,16,16
36093,14,15,15,13,15,14,12,12,13,13,14,13,13
36095,14,14,18,14,18,14,12,13,12,13,13,13,14
36097,18,13,11,13,19,13,19,12,13,12,13,14,12
36099,15,13,12,13,15,13,14,12,13,13,13,15,14
36101,15,13,12,13,13,13,13,14,15,14,15,14,13
36103,12,11,11,12,12,12,12,11,12,12,13,13,13
36105,12,3,11,9,10,11,12,7,4,4,3,11,6
36107,13,13,12,12,9,12,11,13,12,11,12,13,12
36109,15,14,13,13,13,14,12,13,14,13,14,15,13
36111,14,13,13,13,14,12,11,11,9,12,11,12,12
36113,18,16,16,16,14,16,15,16,16,16,13,16,16
36115,15,13,14,14,14,14,13,14,12,14,13,16,12
36117,14,13,13,13,14,13,15,12,12,14,14,15,13
36119,15,14,14,14,15,14,14,14,13,15,15,15,15
36121,14,14,13,13,19,11,11,12,12,13,13,13,14
