FIPS Code,2010 Community Health,2011 Community Health,2012 Community Health,2013 Community Health,2014 Community Health,2015 Community Health,2016 Community Health,2017 Community Health,2018 Community Health,2019 Community Health,2020 Community Health,2021 Community Health,2022 Community Health
26043,0,0,0,0,0,0,0,0,19.8006312,0,0,0,0
26045,0,0,0,0,0,0,0,0,15.30986469,0,0,0,0
26047,0,0,0,0,0,0,0,0,22.70177033,0,0,0,0
26049,0,0,0,0,0,0,0,0,11.96452597,0,0,0,0
26051,0,0,0,0,0,0,0,0,15.04624304,0,0,0,0
26053,0,0,0,0,0,0,0,0,21.88982064,0,0,0,0
26055,0,0,0,0,0,0,0,0,17.53086382,0,0,0,0
26057,0,0,0,0,0,0,0,0,17.4616613,0,0,0,0
26059,0,0,0,0,0,0,0,0,14.70617418,0,0,0,0
26061,0,0,0,0,0,0,0,0,20.91113076,0,0,0,0
26063,0,0,0,0,0,0,0,0,22.306339,0,0,0,0
26065,0,0,0,0,0,0,0,0,18.52339374,0,0,0,0
26067,0,0,0,0,0,0,0,0,12.17278515,0,0,0,0
26069,0,0,0,0,0,0,0,0,19.25230087,0,0,0,0
26071,0,0,0,0,0,0,0,0,26.21384925,0,0,0,0
26073,0,0,0,0,0,0,0,0,12.97089594,0,0,0,0
26075,0,0,0,0,0,0,0,0,11.86039638,0,0,0,0
26077,0,0,0,0,0,0,0,0,12.8667652,0,0,0,0
26079,0,0,0,0,0,0,0,0,14.1716839,0,0,0,0
26081,0,0,0,0,0,0,0,0,13.3109648,0,0,0,0
26083,0,0,0,0,0,0,0,0,20.76547989,0,0,0,0
26085,0,0,0,0,0,0,0,0,15.35863296,0,0,0,0
26087,0,0,0,0,0,0,0,0,11.53416642,0,0,0,0
26089,0,0,0,0,0,0,0,0,19.27998211,0,0,0,0
26091,0,0,0,0,0,0,0,0,14.39378312,0,0,0,0
26093,0,0,0,0,0,0,0,0,8.778677009,0,0,0,0
26095,0,0,0,0,0,0,0,0,22.64640901,0,0,0,0
26097,0,0,0,0,0,0,0,0,29.81621428,0,0,0,0
26099,0,0,0,0,0,0,0,0,7.237822478,0,0,0,0
26101,0,0,0,0,0,0,0,0,19.14817243,0,0,0,0
26103,0,0,0,0,0,0,0,0,18.71781288,0,0,0,0
26105,0,0,0,0,0,0,0,0,18.45419123,0,0,0,0
26107,0,0,0,0,0,0,0,0,14.72001423,0,0,0,0
26109,0,0,0,0,0,0,0,0,16.80920252,0,0,0,0
26111,0,0,0,0,0,0,0,0,16.62862343,0,0,0,0
26113,0,0,0,0,0,0,0,0,14.57436336,0,0,0,0
26115,0,0,0,0,0,0,0,0,11.19409641,0,0,0,0
26117,0,0,0,0,0,0,0,0,14.48407381,0,0,0,0
26119,0,0,0,0,0,0,0,0,26.43594848,0,0,0,0
26121,0,0,0,0,0,0,0,0,11.7424256,0,0,0,0
26123,0,0,0,0,0,0,0,0,12.6031447,0,0,0,0
26125,0,0,0,0,0,0,0,0,12.55437758,0,0,0,0
26127,0,0,0,0,0,0,0,0,16.46913252,0,0,0,0
26129,0,0,0,0,0,0,0,0,16.1567426,0,0,0,0
26131,0,0,0,0,0,0,0,0,36.36848899,0,0,0,0
26133,0,0,0,0,0,0,0,0,20.09917993,0,0,0,0
26135,0,0,0,0,0,0,0,0,16.2331921,0,0,0,0
26137,0,0,0,0,0,0,0,0,16.51065265,0,0,0,0
26139,0,0,0,0,0,0,0,0,12.18662634,0,0,0,0
26141,0,0,0,0,0,0,0,0,25.41573846,0,0,0,0
26143,0,0,0,0,0,0,0,0,17.38521295,0,0,0,0
26145,0,0,0,0,0,0,0,0,12.40872556,0,0,0,0
26147,0,0,0,0,0,0,0,0,14.98363473,0,0,0,0
26149,0,0,0,0,0,0,0,0,15.80283255,0,0,0,0
26151,0,0,0,0,0,0,0,0,18.00999163,0,0,0,0
26153,0,0,0,0,0,0,0,0,22.306339,0,0,0,0
26155,0,0,0,0,0,0,0,0,14.72001423,0,0,0,0
26157,0,0,0,0,0,0,0,0,15.47660259,0,0,0,0
26159,0,0,0,0,0,0,0,0,14.15784385,0,0,0,0
26161,0,0,0,0,0,0,0,0,14.76153551,0,0,0,0
26163,0,0,0,0,0,0,0,0,10.21540653,0,0,0,0
26165,0,0,0,0,0,0,0,0,17.66992163,0,0,0,0
27001,0,0,0,0,0,0,0,0,34.35805783,0,0,0,0
27003,0,0,0,0,0,0,0,0,13.8550097,0,0,0,0
27005,0,0,0,0,0,0,0,0,26.40398296,0,0,0,0
27007,0,0,0,0,0,0,0,0,23.33610478,0,0,0,0
27009,0,0,0,0,0,0,0,0,17.48505825,0,0,0,0
27011,0,0,0,0,0,0,0,0,47.04608661,0,0,0,0
27013,0,0,0,0,0,0,0,0,22.80161564,0,0,0,0
27015,0,0,0,0,0,0,0,0,29.99910214,0,0,0,0
27017,0,0,0,0,0,0,0,0,22.99603477,0,0,0,0
27019,0,0,0,0,0,0,0,0,16.72846874,0,0,0,0
27021,0,0,0,0,0,0,0,0,26.19572263,0,0,0,0
27023,0,0,0,0,0,0,0,0,30.83213886,0,0,0,0
27025,0,0,0,0,0,0,0,0,17.9292567,0,0,0,0
27027,0,0,0,0,0,0,0,0,19.57424654,0,0,0,0
27029,0,0,0,0,0,0,0,0,32.53973816,0,0,0,0
27031,0,0,0,0,0,0,0,0,46.33761602,0,0,0,0
27033,0,0,0,0,0,0,0,0,38.30049515,0,0,0,0
27035,0,0,0,0,0,0,0,0,24.56457397,0,0,0,0
27037,0,0,0,0,0,0,0,0,15.40971,0,0,0,0
27039,0,0,0,0,0,0,0,0,25.75152303,0,0,0,0
27041,0,0,0,0,0,0,0,0,28.53469139,0,0,0,0
27043,0,0,0,0,0,0,0,0,37.11354952,0,0,0,0
27045,0,0,0,0,0,0,0,0,38.0783902,0,0,0,0
27047,0,0,0,0,0,0,0,0,25.85565262,0,0,0,0
27049,0,0,0,0,0,0,0,0,27.75042179,0,0,0,0
27051,0,0,0,0,0,0,0,0,49.46810021,0,0,0,0
27053,0,0,0,0,0,0,0,0,21.17046698,0,0,0,0
27055,0,0,0,0,0,0,0,0,31.53995667,0,0,0,0
27057,0,0,0,0,0,0,0,0,24.99493467,0,0,0,0
27059,0,0,0,0,0,0,0,0,18.49142707,0,0,0,0
27061,0,0,0,0,0,0,0,0,27.84071248,0,0,0,0
27063,0,0,0,0,0,0,0,0,30.92242841,0,0,0,0
27065,0,0,0,0,0,0,0,0,21.5731453,0,0,0,0
27067,0,0,0,0,0,0,0,0,23.64849355,0,0,0,0
27069,0,0,0,0,0,0,0,0,51.51576265,0,0,0,0
27071,0,0,0,0,0,0,0,0,34.60784287,0,0,0,0
27073,0,0,0,0,0,0,0,0,43.36726864,0,0,0,0
27075,0,0,0,0,0,0,0,0,33.69175443,0,0,0,0
27077,0,0,0,0,0,0,0,0,49.92614443,0,0,0,0
27079,0,0,0,0,0,0,0,0,21.89937526,0,0,0,0
27081,0,0,0,0,0,0,0,0,42.04850761,0,0,0,0
27083,0,0,0,0,0,0,0,0,30.63772545,0,0,0,0
27085,0,0,0,0,0,0,0,0,25.1129043,0,0,0,0
27087,0,0,0,0,0,0,0,0,30.46438877,0,0,0,0
27089,0,0,0,0,0,0,0,0,44.3808959,0,0,0,0
27091,0,0,0,0,0,0,0,0,30.15200114,0,0,0,0
27093,0,0,0,0,0,0,0,0,25.30732229,0,0,0,0
27095,0,0,0,0,0,0,0,0,24.75899311,0,0,0,0
27097,0,0,0,0,0,0,0,0,25.43913312,0,0,0,0
27099,0,0,0,0,0,0,0,0,23.9885647,0,0,0,0
27101,0,0,0,0,0,0,0,0,40.66714858,0,0,0,0
27103,0,0,0,0,0,0,0,0,20.04612623,0,0,0,0
27105,0,0,0,0,0,0,0,0,26.73021177,0,0,0,0
27107,0,0,0,0,0,0,0,0,40.89649135,0,0,0,0
27109,0,0,0,0,0,0,0,0,19.9281566,0,0,0,0
27111,0,0,0,0,0,0,0,0,28.95121204,0,0,0,0
27113,0,0,0,0,0,0,0,0,29.17331126,0,0,0,0
27115,0,0,0,0,0,0,0,0,22.64212472,0,0,0,0
27117,0,0,0,0,0,0,0,0,31.88728053,0,0,0,0
27119,0,0,0,0,0,0,0,0,31.01271795,0,0,0,0
27121,0,0,0,0,0,0,0,0,34.81610205,0,0,0,0
27123,0,0,0,0,0,0,0,0,22.28096654,0,0,0,0
27125,0,0,0,0,0,0,0,0,34.86486573,0,0,0,0
27127,0,0,0,0,0,0,0,0,36.32927649,0,0,0,0
27129,0,0,0,0,0,0,0,0,34.46219314,0,0,0,0
27131,0,0,0,0,0,0,0,0,21.36488612,0,0,0,0
27133,0,0,0,0,0,0,0,0,34.7258125,0,0,0,0
27135,0,0,0,0,0,0,0,0,32.78952321,0,0,0,0
27137,0,0,0,0,0,0,0,0,25.23087394,0,0,0,0
27139,0,0,0,0,0,0,0,0,14.84753962,0,0,0,0
27141,0,0,0,0,0,0,0,0,15.29173922,0,0,0,0
27143,0,0,0,0,0,0,0,0,32.35915907,0,0,0,0
27145,0,0,0,0,0,0,0,0,20.49032697,0,0,0,0
27147,0,0,0,0,0,0,0,0,25.67507353,0,0,0,0
27149,0,0,0,0,0,0,0,0,37.59926238,0,0,0,0
27151,0,0,0,0,0,0,0,0,38.22405138,0,0,0,0
27153,0,0,0,0,0,0,0,0,23.39871423,0,0,0,0
27155,0,0,0,0,0,0,0,0,43.60320791,0,0,0,0
27157,0,0,0,0,0,0,0,0,25.86949267,0,0,0,0
27159,0,0,0,0,0,0,0,0,39.20273782,0,0,0,0
27161,0,0,0,0,0,0,0,0,24.96725343,0,0,0,0
27163,0,0,0,0,0,0,0,0,15.63180922,0,0,0,0
27165,0,0,0,0,0,0,0,0,34.44834737,0,0,0,0
27167,0,0,0,0,0,0,0,0,33.45581516,0,0,0,0
27169,0,0,0,0,0,0,0,0,23.78030437,0,0,0,0
27171,0,0,0,0,0,0,0,0,17.27679792,0,0,0,0
27173,0,0,0,0,0,0,0,0,35.64913877,0,0,0,0
28001,0,0,0,0,0,0,0,0,13.82906462,0,0,0,0
28003,0,0,0,0,0,0,0,0,12.1148734,0,0,0,0
28005,0,0,0,0,0,0,0,0,12.6355225,0,0,0,0
28007,0,0,0,0,0,0,0,0,14.73855199,0,0,0,0
28009,0,0,0,0,0,0,0,0,12.17748171,0,0,0,0
28011,0,0,0,0,0,0,0,0,15.22427401,0,0,0,0
28013,0,0,0,0,0,0,0,0,21.09640757,0,0,0,0
28015,0,0,0,0,0,0,0,0,15.82137146,0,0,0,0
28017,0,0,0,0,0,0,0,0,19.84025599,0,0,0,0
28019,0,0,0,0,0,0,0,0,15.03710071,0,0,0,0
28021,0,0,0,0,0,0,0,0,16.26557105,0,0,0,0
28023,0,0,0,0,0,0,0,0,18.61178794,0,0,0,0
28025,0,0,0,0,0,0,0,0,12.024585,0,0,0,0
28027,0,0,0,0,0,0,0,0,12.95450433,0,0,0,0
28029,0,0,0,0,0,0,0,0,14.72471194,0,0,0,0
28031,0,0,0,0,0,0,0,0,9.803584738,0,0,0,0
28033,0,0,0,0,0,0,0,0,4.46594261,0,0,0,0
28035,0,0,0,0,0,0,0,0,12.7462463,0,0,0,0
28037,0,0,0,0,0,0,0,0,18.4312077,0,0,0,0
28039,0,0,0,0,0,0,0,0,9.685615103,0,0,0,0
28041,0,0,0,0,0,0,0,0,8.443304716,0,0,0,0
28043,0,0,0,0,0,0,0,0,12.44110451,0,0,0,0
28045,0,0,0,0,0,0,0,0,6.346871726,0,0,0,0
28047,0,0,0,0,0,0,0,0,7.235268626,0,0,0,0
28049,0,0,0,0,0,0,0,0,30.63220547,0,0,0,0
28051,0,0,0,0,0,0,0,0,20.53423834,0,0,0,0
28053,0,0,0,0,0,0,0,0,15.31456241,0,0,0,0
28055,0,0,0,0,0,0,0,0,3.445730303,0,0,0,0
28057,0,0,0,0,0,0,0,0,11.55270417,0,0,0,0
28059,0,0,0,0,0,0,0,0,6.333025955,0,0,0,0
28061,0,0,0,0,0,0,0,0,14.93297112,0,0,0,0
28063,0,0,0,0,0,0,0,0,15.28688117,0,0,0,0
28065,0,0,0,0,0,0,0,0,10.01184506,0,0,0,0
28067,0,0,0,0,0,0,0,0,9.595326703,0,0,0,0
28069,0,0,0,0,0,0,0,0,18.31323921,0,0,0,0
28071,0,0,0,0,0,0,0,0,11.531616,0,0,0,0
28073,0,0,0,0,0,0,0,0,2.140815043,0,0,0,0
28075,0,0,0,0,0,0,0,0,15.91825406,0,0,0,0
28077,0,0,0,0,0,0,0,0,15.30072236,0,0,0,0
28079,0,0,0,0,0,0,0,0,12.41342327,0,0,0,0
28081,0,0,0,0,0,0,0,0,10.94176553,0,0,0,0
28083,0,0,0,0,0,0,0,0,13.82906462,0,0,0,0
28085,0,0,0,0,0,0,0,0,12.1148734,0,0,0,0
28087,0,0,0,0,0,0,0,0,12.15639468,0,0,0,0
28089,0,0,0,0,0,0,0,0,10.56676845,0,0,0,0
28091,0,0,0,0,0,0,0,0,11.21263302,0,0,0,0
28093,0,0,0,0,0,0,0,0,9.699455148,0,0,0,0
28095,0,0,0,0,0,0,0,0,13.64189247,0,0,0,0
28097,0,0,0,0,0,0,0,0,19.1251889,0,0,0,0
28099,0,0,0,0,0,0,0,0,13.28798128,0,0,0,0
28101,0,0,0,0,0,0,0,0,11.89277418,0,0,0,0
28103,0,0,0,0,0,0,0,0,15.5854299,0,0,0,0
28105,0,0,0,0,0,0,0,0,11.41364522,0,0,0,0
28107,0,0,0,0,0,0,0,0,13.86399284,0,0,0,0
28109,0,0,0,0,0,0,0,0,6.65925477,0,0,0,0
28111,0,0,0,0,0,0,0,0,11.61531363,0,0,0,0
28113,0,0,0,0,0,0,0,0,11.04589627,0,0,0,0
28115,0,0,0,0,0,0,0,0,11.21263302,0,0,0,0
28117,0,0,0,0,0,0,0,0,12.85762287,0,0,0,0
28119,0,0,0,0,0,0,0,0,16.60564106,0,0,0,0
28121,0,0,0,0,0,0,0,0,6.791070176,0,0,0,0
28123,0,0,0,0,0,0,0,0,12.53139291,0,0,0,0
28125,0,0,0,0,0,0,0,0,20.72140934,0,0,0,0
28127,0,0,0,0,0,0,0,0,13.53776288,0,0,0,0
28129,0,0,0,0,0,0,0,0,10.90024425,0,0,0,0
28131,0,0,0,0,0,0,0,0,7.873888502,0,0,0,0
28133,0,0,0,0,0,0,0,0,12.26052427,0,0,0,0
28135,0,0,0,0,0,0,0,0,11.87893299,0,0,0,0
28137,0,0,0,0,0,0,0,0,11.35828389,0,0,0,0
28139,0,0,0,0,0,0,0,0,12.73965209,0,0,0,0
28141,0,0,0,0,0,0,0,0,15.61311228,0,0,0,0
28143,0,0,0,0,0,0,0,0,10.21285726,0,0,0,0
28145,0,0,0,0,0,0,0,0,12.87146292,0,0,0,0
28147,0,0,0,0,0,0,0,0,5.430783284,0,0,0,0
28149,0,0,0,0,0,0,0,0,10.19901607,0,0,0,0
28151,0,0,0,0,0,0,0,0,12.71856506,0,0,0,0
28153,0,0,0,0,0,0,0,0,13.48240156,0,0,0,0
28155,0,0,0,0,0,0,0,0,20.63836793,0,0,0,0
28157,0,0,0,0,0,0,0,0,13.30182247,0,0,0,0
28159,0,0,0,0,0,0,0,0,17.12629015,0,0,0,0
28161,0,0,0,0,0,0,0,0,18.97953918,0,0,0,0
28163,0,0,0,0,0,0,0,0,10.79611581,0,0,0,0
29001,0,0,0,0,0,0,0,0,19.04711319,0,0,0,0
29003,0,0,0,0,0,0,0,0,9.656307648,0,0,0,0
29005,0,0,0,0,0,0,0,0,42.76368922,0,0,0,0
29007,0,0,0,0,0,0,0,0,20.2202222,0,0,0,0
29009,0,0,0,0,0,0,0,0,16.32655314,0,0,0,0
29011,0,0,0,0,0,0,0,0,16.97901192,0,0,0,0
29013,0,0,0,0,0,0,0,0,17.8812523,0,0,0,0
29015,0,0,0,0,0,0,0,0,16.81227287,0,0,0,0
29017,0,0,0,0,0,0,0,0,14.54975362,0,0,0,0
29019,0,0,0,0,0,0,0,0,13.90388676,0,0,0,0
29021,0,0,0,0,0,0,0,0,13.32787634,0,0,0,0
29023,0,0,0,0,0,0,0,0,11.84962668,0,0,0,0
29025,0,0,0,0,0,0,0,0,17.74944147,0,0,0,0
29027,0,0,0,0,0,0,0,0,12.30766632,0,0,0,0
29029,0,0,0,0,0,0,0,0,12.75186706,0,0,0,0
29031,0,0,0,0,0,0,0,0,13.98033626,0,0,0,0
29033,0,0,0,0,0,0,0,0,24.84279839,0,0,0,0
29035,0,0,0,0,0,0,0,0,18.27009171,0,0,0,0
29037,0,0,0,0,0,0,0,0,8.677618912,0,0,0,0
29039,0,0,0,0,0,0,0,0,17.34676316,0,0,0,0
29041,0,0,0,0,0,0,0,0,29.97218363,0,0,0,0
29043,0,0,0,0,0,0,0,0,7.997478902,0,0,0,0
29045,0,0,0,0,0,0,0,0,22.16375848,0,0,0,0
29047,0,0,0,0,0,0,0,0,8.351388952,0,0,0,0
29049,0,0,0,0,0,0,0,0,15.06315573,0,0,0,0
29051,0,0,0,0,0,0,0,0,29.21494019,0,0,0,0
29053,0,0,0,0,0,0,0,0,20.42848138,0,0,0,0
29055,0,0,0,0,0,0,0,0,12.50208545,0,0,0,0
29057,0,0,0,0,0,0,0,0,26.40474568,0,0,0,0
29059,0,0,0,0,0,0,0,0,11.40542708,0,0,0,0
29061,0,0,0,0,0,0,0,0,23.55896787,0,0,0,0
29063,0,0,0,0,0,0,0,0,12.48824541,0,0,0,0
29065,0,0,0,0,0,0,0,0,12.592375,0,0,0,0
29067,0,0,0,0,0,0,0,0,10.4267372,0,0,0,0
29069,0,0,0,0,0,0,0,0,13.89729484,0,0,0,0
29071,0,0,0,0,0,0,0,0,11.74549709,0,0,0,0
29073,0,0,0,0,0,0,0,0,26.29336796,0,0,0,0
29075,0,0,0,0,0,0,0,0,31.33246479,0,0,0,0
29077,0,0,0,0,0,0,0,0,11.55107681,0,0,0,0
29079,0,0,0,0,0,0,0,0,31.06884543,0,0,0,0
29081,0,0,0,0,0,0,0,0,28.72987553,0,0,0,0
29083,0,0,0,0,0,0,0,0,21.98318054,0,0,0,0
29085,0,0,0,0,0,0,0,0,17.00669315,0,0,0,0
29087,0,0,0,0,0,0,0,0,39.59234339,0,0,0,0
29089,0,0,0,0,0,0,0,0,24.30830925,0,0,0,0
29091,0,0,0,0,0,0,0,0,14.81337412,0,0,0,0
29093,0,0,0,0,0,0,0,0,20.29667056,0,0,0,0
29095,0,0,0,0,0,0,0,0,16.99944617,0,0,0,0
29097,0,0,0,0,0,0,0,0,14.29272503,0,0,0,0
29099,0,0,0,0,0,0,0,0,5.595901835,0,0,0,0
29101,0,0,0,0,0,0,0,0,12.20353673,0,0,0,0
29103,0,0,0,0,0,0,0,0,36.16329902,0,0,0,0
29105,0,0,0,0,0,0,0,0,15.13960523,0,0,0,0
29107,0,0,0,0,0,0,0,0,19.78986151,0,0,0,0
29109,0,0,0,0,0,0,0,0,14.00142329,0,0,0,0
29111,0,0,0,0,0,0,0,0,23.71845878,0,0,0,0
29113,0,0,0,0,0,0,0,0,8.885879237,0,0,0,0
29115,0,0,0,0,0,0,0,0,29.5833465,0,0,0,0
29117,0,0,0,0,0,0,0,0,25.89069079,0,0,0,0
29119,0,0,0,0,0,0,0,0,10.05898711,0,0,0,0
29121,0,0,0,0,0,0,0,0,23.70461874,0,0,0,0
29123,0,0,0,0,0,0,0,0,17.94386061,0,0,0,0
29125,0,0,0,0,0,0,0,0,16.22242241,0,0,0,0
29127,0,0,0,0,0,0,0,0,17.3606032,0,0,0,0
29129,0,0,0,0,0,0,0,0,29.85421514,0,0,0,0
29131,0,0,0,0,0,0,0,0,12.37027463,0,0,0,0
29133,0,0,0,0,0,0,0,0,12.46056532,0,0,0,0
29135,0,0,0,0,0,0,0,0,19.12356154,0,0,0,0
29137,0,0,0,0,0,0,0,0,26.23800549,0,0,0,0
29139,0,0,0,0,0,0,0,0,21.06710126,0,0,0,0
29141,0,0,0,0,0,0,0,0,14.57743485,0,0,0,0
29143,0,0,0,0,0,0,0,0,11.89839609,0,0,0,0
29145,0,0,0,0,0,0,0,0,8.858198002,0,0,0,0
29147,0,0,0,0,0,0,0,0,17.18002411,0,0,0,0
29149,0,0,0,0,0,0,0,0,22.96911855,0,0,0,0
29151,0,0,0,0,0,0,0,0,16.45836282,0,0,0,0
29153,0,0,0,0,0,0,0,0,16.36807442,0,0,0,0
29155,0,0,0,0,0,0,0,0,13.9737432,0,0,0,0
29157,0,0,0,0,0,0,0,0,13.86236662,0,0,0,0
29159,0,0,0,0,0,0,0,0,14.9313449,0,0,0,0
29161,0,0,0,0,0,0,0,0,15.84742533,0,0,0,0
29163,0,0,0,0,0,0,0,0,25.25931675,0,0,0,0
29165,0,0,0,0,0,0,0,0,20.58072531,0,0,0,0
29167,0,0,0,0,0,0,0,0,13.7305558,0,0,0,0
29169,0,0,0,0,0,0,0,0,11.96759631,0,0,0,0
29171,0,0,0,0,0,0,0,0,20.3869601,0,0,0,0
29173,0,0,0,0,0,0,0,0,12.41179591,0,0,0,0
29175,0,0,0,0,0,0,0,0,16.9302448,0,0,0,0
29177,0,0,0,0,0,0,0,0,14.59127375,0,0,0,0
29179,0,0,0,0,0,0,0,0,23.9543992,0,0,0,0
29181,0,0,0,0,0,0,0,0,14.34149444,0,0,0,0
29183,0,0,0,0,0,0,0,0,6.380174871,0,0,0,0
29185,0,0,0,0,0,0,0,0,22.3094105,0,0,0,0
29186,0,0,0,0,0,0,0,0,13.98033626,0,0,0,0
29187,0,0,0,0,0,0,0,0,11.06535593,0,0,0,0
29189,0,0,0,0,0,0,0,0,13.59149799,0,0,0,0
29195,0,0,0,0,0,0,0,0,21.30304167,0,0,0,0
29197,0,0,0,0,0,0,0,0,21.92781921,0,0,0,0
29199,0,0,0,0,0,0,0,0,28.04248625,0,0,0,0
29201,0,0,0,0,0,0,0,0,13.48077534,0,0,0,0
29203,0,0,0,0,0,0,0,0,17.64531188,0,0,0,0
29205,0,0,0,0,0,0,0,0,35.39287175,0,0,0,0
29207,0,0,0,0,0,0,0,0,14.1470753,0,0,0,0
29209,0,0,0,0,0,0,0,0,10.20463798,0,0,0,0
29211,0,0,0,0,0,0,0,0,26.93198783,0,0,0,0
29213,0,0,0,0,0,0,0,0,11.6413675,0,0,0,0
29215,0,0,0,0,0,0,0,0,20.26899047,0,0,0,0
29217,0,0,0,0,0,0,0,0,15.91003364,0,0,0,0
29219,0,0,0,0,0,0,0,0,9.448049613,0,0,0,0
29221,0,0,0,0,0,0,0,0,9.080298372,0,0,0,0
29223,0,0,0,0,0,0,0,0,18.75581144,0,0,0,0
29225,0,0,0,0,0,0,0,0,14.78569403,0,0,0,0
29227,0,0,0,0,0,0,0,0,47.06728472,0,0,0,0
29229,0,0,0,0,0,0,0,0,20.0468901,0,0,0,0
29510,0,0,0,0,0,0,0,0,16.65937502,0,0,0,0
30001,0,0,0,0,0,0,0,0,45.07257749,0,0,0,0
30003,0,0,0,0,0,0,0,0,29.37993735,0,0,0,0
30005,0,0,0,0,0,0,0,0,44.81620741,0,0,0,0
30007,0,0,0,0,0,0,0,0,29.10906872,0,0,0,0
30009,0,0,0,0,0,0,0,0,38.6040027,0,0,0,0
30011,0,0,0,0,0,0,0,0,58.98907776,0,0,0,0
30013,0,0,0,0,0,0,0,0,26.15916017,0,0,0,0
30015,0,0,0,0,0,0,0,0,50.80565439,0,0,0,0
30017,0,0,0,0,0,0,0,0,34.48098629,0,0,0,0
30019,0,0,0,0,0,0,0,0,50.59081016,0,0,0,0
30021,0,0,0,0,0,0,0,0,40.17254877,0,0,0,0
30023,0,0,0,0,0,0,0,0,31.14949218,0,0,0,0
30025,0,0,0,0,0,0,0,0,46.64836139,0,0,0,0
30027,0,0,0,0,0,0,0,0,43.90671546,0,0,0,0
30029,0,0,0,0,0,0,0,0,26.82546014,0,0,0,0
30031,0,0,0,0,0,0,0,0,28.17190012,0,0,0,0
30033,0,0,0,0,0,0,0,0,59.78060007,0,0,0,0
30035,0,0,0,0,0,0,0,0,23.80635137,0,0,0,0
30037,0,0,0,0,0,0,0,0,40.66616368,0,0,0,0
30039,0,0,0,0,0,0,0,0,42.6018002,0,0,0,0
30041,0,0,0,0,0,0,0,0,32.08665277,0,0,0,0
30043,0,0,0,0,0,0,0,0,34.34917088,0,0,0,0
30045,0,0,0,0,0,0,0,0,66.42251613,0,0,0,0
30047,0,0,0,0,0,0,0,0,27.90827961,0,0,0,0
30049,0,0,0,0,0,0,0,0,37.16002276,0,0,0,0
30051,0,0,0,0,0,0,0,0,46.72481662,0,0,0,0
30053,0,0,0,0,0,0,0,0,34.42562611,0,0,0,0
30055,0,0,0,0,0,0,0,0,54.58860767,0,0,0,0
30057,0,0,0,0,0,0,0,0,48.48052682,0,0,0,0
30059,0,0,0,0,0,0,0,0,59.50248216,0,0,0,0
30061,0,0,0,0,0,0,0,0,41.99810626,0,0,0,0
30063,0,0,0,0,0,0,0,0,40.07500995,0,0,0,0
30065,0,0,0,0,0,0,0,0,51.0626887,0,0,0,0
30067,0,0,0,0,0,0,0,0,38.4511037,0,0,0,0
30069,0,0,0,0,0,0,0,0,28.33863916,0,0,0,0
30071,0,0,0,0,0,0,0,0,58.07300077,0,0,0,0
30073,0,0,0,0,0,0,0,0,48.36980646,0,0,0,0
30075,0,0,0,0,0,0,0,0,54.63012208,0,0,0,0
30077,0,0,0,0,0,0,0,0,39.32566628,0,0,0,0
30079,0,0,0,0,0,0,0,0,57.71909186,0,0,0,0
30081,0,0,0,0,0,0,0,0,29.25471959,0,0,0,0
30083,0,0,0,0,0,0,0,0,34.91859969,0,0,0,0
30085,0,0,0,0,0,0,0,0,34.50931915,0,0,0,0
30087,0,0,0,0,0,0,0,0,36.91748699,0,0,0,0
30089,0,0,0,0,0,0,0,0,40.36696218,0,0,0,0
30091,0,0,0,0,0,0,0,0,66.70062259,0,0,0,0
30093,0,0,0,0,0,0,0,0,28.39400049,0,0,0,0
30095,0,0,0,0,0,0,0,0,38.42342361,0,0,0,0
30097,0,0,0,0,0,0,0,0,39.15233647,0,0,0,0
30099,0,0,0,0,0,0,0,0,50.94471907,0,0,0,0
30101,0,0,0,0,0,0,0,0,38.90255142,0,0,0,0
30103,0,0,0,0,0,0,0,0,74.06419078,0,0,0,0
30105,0,0,0,0,0,0,0,0,51.8192702,0,0,0,0
30107,0,0,0,0,0,0,0,0,55.65098716,0,0,0,0
30109,0,0,0,0,0,0,0,0,53.56839536,0,0,0,0
30111,0,0,0,0,0,0,0,0,22.95947232,0,0,0,0
31001,0,0,0,0,0,0,0,0,23.94957895,0,0,0,0
31003,0,0,0,0,0,0,0,0,35.99899358,0,0,0,0
31005,0,0,0,0,0,0,0,0,34.89508822,0,0,0,0
31007,0,0,0,0,0,0,0,0,26.96209694,0,0,0,0
31009,0,0,0,0,0,0,0,0,60.41744828,0,0,0,0
31011,0,0,0,0,0,0,0,0,40.10091494,0,0,0,0
31013,0,0,0,0,0,0,0,0,25.25449764,0,0,0,0
31015,0,0,0,0,0,0,0,0,59.69513192,0,0,0,0
31017,0,0,0,0,0,0,0,0,42.02336992,0,0,0,0
31019,0,0,0,0,0,0,0,0,20.06975108,0,0,0,0
31021,0,0,0,0,0,0,0,0,39.89265576,0,0,0,0
31023,0,0,0,0,0,0,0,0,30.86959918,0,0,0,0
31025,0,0,0,0,0,0,0,0,21.49263941,0,0,0,0
31027,0,0,0,0,0,0,0,0,25.87927747,0,0,0,0
31029,0,0,0,0,0,0,0,0,40.33685421,0,0,0,0
31031,0,0,0,0,0,0,0,0,33.37531728,0,0,0,0
31033,0,0,0,0,0,0,0,0,31.58467771,0,0,0,0
31035,0,0,0,0,0,0,0,0,41.52381129,0,0,0,0
31037,0,0,0,0,0,0,0,0,21.28438137,0,0,0,0
